material_id,formula,mp_e_above_hull,alex_e_above_hull,abs_delta_ehull,mp_stable_exact,alex_stable_exact,discordant,quadrant,near_hull_10meV,near_hull_25meV,near_hull_50meV,ALIGNN-FF_rank,ALIGNN-FF_rank_percentile,CHGNet_rank,CHGNet_rank_percentile,MACE-MP_rank,MACE-MP_rank_percentile
mp-1002568,MgMn2O4,0.071549737857137,0.0715497378571443,7.299716386910404e-15,False,False,False,both_unstable,False,False,False,68,0.23693379790940766,50,0.17421602787456447,85,0.2961672473867596
mp-1002570,KMnO2,0.028029100416667,0.0280291004166679,8.98586760555986e-16,False,False,False,both_unstable,False,False,True,109,0.3797909407665505,107,0.37282229965156793,136,0.4738675958188153
mp-1002572,LiMnO2,0.042556031874999,0.0425560318749997,7.008282842946301e-16,False,False,False,both_unstable,False,False,True,75,0.2613240418118467,90,0.313588850174216,116,0.40418118466898956
mp-1002573,MnHO2,0.012777187421873,0.0128068514843588,2.9664062485799947e-05,False,False,False,both_unstable,False,True,True,71,0.24738675958188153,91,0.3170731707317073,115,0.40069686411149824
mp-1002574,KMnO2,0.093602645416667,0.0936026454166674,3.885780586188048e-16,False,False,False,both_unstable,False,False,False,112,0.3902439024390244,109,0.3797909407665505,141,0.4912891986062718
mp-10026,ScTe,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,140,0.4878048780487805,152,0.5296167247386759,153,0.5331010452961672
mp-10032,Ge2Os,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,155,0.5400696864111498,110,0.3832752613240418,96,0.3344947735191638
mp-10033,NbS2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,69,0.24041811846689895,80,0.2787456445993031,76,0.26480836236933797
mp-1003311,CaMn2O4,0.083968494999998,0.0393498989285721,0.0446185960714259,False,False,False,both_unstable,False,False,True,54,0.18815331010452963,41,0.14285714285714285,70,0.24390243902439024
mp-1003312,KMn4O8,0.006818451410256,0.0068184514102584,2.3999899290139126e-15,False,False,False,both_unstable,True,True,True,63,0.21951219512195122,57,0.1986062717770035,92,0.3205574912891986
mp-1003313,Li2Mn3O6,0.044186239090902,0.0409431178787942,0.003243121212107805,False,False,False,both_unstable,False,False,True,58,0.20209059233449478,72,0.2508710801393728,100,0.34843205574912894
mp-1003314,KMn2O4,0.000468158571428,0.0,0.000468158571428,False,True,True,Alex_stable_only,True,True,True,85,0.2961672473867596,74,0.2578397212543554,109,0.3797909407665505
mp-1003316,KMn4O8,0.00781912448718,0.0078191244871801,1.0061396160665481e-16,False,False,False,both_unstable,True,True,True,59,0.20557491289198607,58,0.20209059233449478,90,0.313588850174216
mp-1003317,Mn3HO6,0.03371158980208,0.0237046650937449,0.0100069247083351,False,False,False,both_unstable,False,True,True,47,0.16376306620209058,61,0.21254355400696864,93,0.3240418118466899
mp-1003322,CaMnO2,0.043864950624999,0.0171806693749996,0.026684281249999397,False,False,False,both_unstable,False,True,True,82,0.2857142857142857,54,0.18815331010452963,79,0.27526132404181186
mp-1003402,CaMnO2,0.046893344999999,0.0202090637500003,0.026684281249998696,False,False,False,both_unstable,False,True,True,83,0.289198606271777,55,0.1916376306620209,81,0.28222996515679444
mp-1003483,CaMn4O8,0.028905956842955,0.0269792663942229,0.0019266904487321018,False,False,False,both_unstable,False,False,True,45,0.156794425087108,37,0.1289198606271777,71,0.24738675958188153
mp-1003486,CaMnO2,0.051909011249999,0.0252247299999996,0.0266842812499994,False,False,False,both_unstable,False,False,True,81,0.28222996515679444,56,0.1951219512195122,80,0.2787456445993031
mp-10036,Ce3AlC,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,126,0.43902439024390244,135,0.47038327526132406,128,0.445993031358885
mp-1003637,LiMn3O6,0.029378997508326,0.0206683623750025,0.0087106351333235,False,False,False,both_unstable,False,True,True,49,0.17073170731707318,59,0.20557491289198607,91,0.3170731707317073
mp-10037,AlCo3C,0.021354330499999,0.0213587625000002,4.432000001202557e-06,False,False,False,both_unstable,False,True,True,88,0.30662020905923343,99,0.34494773519163763,83,0.289198606271777
mp-1003769,Li3Mn4O8,0.064444198000007,0.0587532538888968,0.005690944111110201,False,False,False,both_unstable,False,False,False,60,0.20905923344947736,79,0.27526132404181186,110,0.3832752613240418
mp-1003856,MgMnO2,0.041349101875001,0.0146648206250006,0.0266842812500004,False,False,False,both_unstable,False,True,True,98,0.34146341463414637,71,0.24738675958188153,94,0.32752613240418116
mp-10039,Pr3AlC,0.054900408666668,0.0549914953333345,9.108666666649695e-05,False,False,False,both_unstable,False,False,False,144,0.5017421602787456,175,0.6097560975609756,169,0.5888501742160279
mp-1004373,LiMnO2,0.017628958124999,0.011029531250001,0.006599426874998001,False,False,False,both_unstable,False,True,True,72,0.2508710801393728,89,0.31010452961672474,114,0.397212543554007
mp-1004375,MgMn4O8,0.042390792996801,0.0400509206249939,0.0023398723718070988,False,False,False,both_unstable,False,False,True,53,0.18466898954703834,46,0.1602787456445993,82,0.2857142857142857
mp-10044,BAs,0.080389767499999,0.0802916925000003,9.807499999869851e-05,False,False,False,both_unstable,False,False,False,107,0.37282229965156793,169,0.5888501742160279,166,0.578397212543554
mp-10045,Ba5As3,0.009240693990385,0.0092406939903852,2.0122792321330962e-16,False,False,False,both_unstable,True,True,True,213,0.7421602787456446,248,0.8641114982578397,246,0.8571428571428571
mp-1004525,SmB12,0.038252772692306,0.0174502603846162,0.020802512307689803,False,False,False,both_unstable,False,True,True,42,0.14634146341463414,114,0.397212543554007,98,0.34146341463414637
mp-1004528,CsB3PbF12,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,147,0.5121951219512195,154,0.5365853658536586,171,0.5958188153310104
mp-10046,V2AsC,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,23,0.08013937282229965,29,0.10104529616724739,24,0.08362369337979095
mp-10047,Ca5As3,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,227,0.7909407665505227,241,0.8397212543554007,240,0.8362369337979094
mp-1004753,PrB12,0.06963110730769,0.0696311073076918,1.8041124150158794e-15,False,False,False,both_unstable,False,False,False,36,0.1254355400696864,115,0.40069686411149824,103,0.3588850174216028
mp-1004756,NdB12,0.07411886807692,0.0497157788461537,0.024403089230766305,False,False,False,both_unstable,False,False,True,39,0.13588850174216027,113,0.39372822299651566,101,0.3519163763066202
mp-1004758,Mn3(HO3)2,0.016911048503782,0.0123786267613574,0.004532421742424601,False,False,False,both_unstable,False,True,True,57,0.1986062717770035,75,0.2613240418118467,104,0.3623693379790941
mp-10049,MnAsRu,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,89,0.31010452961672474,51,0.17770034843205576,46,0.1602787456445993
mp-1005,FeP,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,97,0.33797909407665505,78,0.27177700348432055,61,0.21254355400696864
mp-10051,TeAs,0.090813455833334,0.0908134558333335,4.996003610813204e-16,False,False,False,both_unstable,False,False,False,212,0.7386759581881533,257,0.8954703832752613,254,0.8850174216027874
mp-10052,TiAs,0.01102338625,0.0107554575000001,0.0002679287499998996,False,False,False,both_unstable,False,True,True,80,0.2787456445993031,95,0.3310104529616725,73,0.25435540069686413
mp-10054,ZrAs,0.062737618749999,0.06659829125,0.0038606725000009945,False,False,False,both_unstable,False,False,False,51,0.17770034843205576,62,0.21602787456445993,53,0.18466898954703834
mp-10055,Co2B4Mo,0.012413880000002,0.012864218571428,0.00045033857142600005,False,False,False,both_unstable,False,True,True,25,0.08710801393728224,64,0.2229965156794425,50,0.17421602787456447
mp-1005689,Sm6GaCo2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,196,0.6829268292682927,189,0.6585365853658537,188,0.6550522648083623
mp-1005693,Sm2InHg,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,264,0.9198606271777003,262,0.9128919860627178,260,0.9059233449477352
mp-10057,VCoB3,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,21,0.07317073170731707,60,0.20905923344947736,49,0.17073170731707318
mp-1005752,Sm3In,0.011247223749999,0.0101447662499998,0.0011024574999991994,False,False,False,both_unstable,False,True,True,237,0.8257839721254355,229,0.7979094076655052,221,0.7700348432055749
mp-1005753,Sm2AlGe6,0.01337301111111,0.0144639684027776,0.0010909572916675998,False,False,False,both_unstable,False,True,True,229,0.7979094076655052,195,0.6794425087108014,193,0.6724738675958188
mp-1005755,SmGe2Pt,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,178,0.6202090592334495,162,0.5644599303135889,157,0.5470383275261324
mp-1005761,SmGd3,0.002222463750001,0.0037759474999994,0.0015534837499983998,False,False,False,both_unstable,True,True,True,226,0.7874564459930313,1,0.003484320557491289,1,0.003484320557491289
mp-10058,YbCo3B2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,102,0.3554006968641115,128,0.445993031358885,123,0.42857142857142855
mp-1005831,Tb2Co3Ge5,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,177,0.6167247386759582,156,0.5435540069686411,148,0.5156794425087108
mp-1005895,Sm3Gd,0.635473080000004,0.0244251975000002,0.6110478825000039,False,False,False,both_unstable,False,True,True,224,0.7804878048780488,101,0.3519163763066202,86,0.29965156794425085
mp-10059,ZrCo3B2,0.051944160000001,0.0119649749999997,0.039979185000001305,False,False,False,both_unstable,False,True,True,44,0.15331010452961671,63,0.21951219512195122,51,0.17770034843205576
mp-1006057,LaPrIn2,0.012041219583331,0.0042238905000004,0.0078173290833306,False,False,False,both_unstable,True,True,True,250,0.8710801393728222,238,0.8292682926829268,235,0.818815331010453
mp-1006068,Gd2AgRh,0.013761679999994,0.0232953899999994,0.0095337100000054,False,False,False,both_unstable,False,True,True,192,0.6689895470383276,6,0.020905923344947737,5,0.017421602787456445
mp-1006118,P2S7,0.001651957777777,0.0028504627777774,0.0011985050000004,False,False,False,both_unstable,True,True,True,171,0.5958188153310104,203,0.7073170731707317,218,0.759581881533101
mp-1006132,Hf3Pb,0.031697170000001,0.0274011045833351,0.004296065416665901,False,False,False,both_unstable,False,False,True,55,0.1916376306620209,30,0.10452961672473868,29,0.10104529616724739
mp-1006146,Eu(MgBi)2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,259,0.9024390243902439,210,0.7317073170731707,206,0.7177700348432056
mp-10062,Ba2NdNb(CuO4)2,0.004804307678565,0.0046538528571415,0.00015045482142349992,False,False,False,both_unstable,True,True,True,94,0.32752613240418116,85,0.2961672473867596,88,0.30662020905923343
mp-1006223,GdB12,0.017602166538461,0.0052198003846148,0.0123823661538462,False,False,False,both_unstable,True,True,True,43,0.14982578397212543,77,0.2682926829268293,63,0.21951219512195122
mp-1006242,EuInNi5,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,245,0.8536585365853658,146,0.5087108013937283,138,0.4808362369337979
mp-1006246,CeSm3,0.077930782500001,0.0779257437499998,5.038750001198911e-06,False,False,False,both_unstable,False,False,False,216,0.7526132404181185,197,0.686411149825784,195,0.6794425087108014
mp-1006256,CeYTl2,0.0,0.0039507625000005,0.0039507625000005,True,False,True,MP_stable_only,True,True,True,235,0.818815331010453,216,0.7526132404181185,215,0.7491289198606271
mp-1006282,Nd7Co3,0.064786025249999,0.0203161413749999,0.0444698838749991,False,False,False,both_unstable,False,True,True,175,0.6097560975609756,180,0.627177700348432,174,0.6062717770034843
mp-10063,CdSnSb2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,266,0.926829268292683,269,0.9372822299651568,267,0.9303135888501742
mp-1006322,Ce(FeB)4,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,56,0.1951219512195122,53,0.18466898954703834,48,0.1672473867595819
mp-1006323,CeLu3,0.024845188749999,0.0531174775000007,0.028272288750001696,False,False,False,both_unstable,False,True,True,214,0.7456445993031359,205,0.7142857142857143,204,0.710801393728223
mp-1006324,Ce(YS2)3,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,74,0.2578397212543554,88,0.30662020905923343,84,0.2926829268292683
mp-1006351,CeY3,0.075232209999999,0.0752271712499998,5.038749999200509e-06,False,False,False,both_unstable,False,False,False,149,0.519163763066202,139,0.4843205574912892,134,0.46689895470383275
mp-1006352,Er2Co3Ge5,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,180,0.627177700348432,158,0.5505226480836237,152,0.5296167247386759
mp-1006372,AgSO4,0.011683758124999,0.0131206575,0.001436899375001001,False,False,False,both_unstable,False,True,True,150,0.5226480836236934,166,0.578397212543554,185,0.6445993031358885
mp-1006399,CeZnIn,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,273,0.9512195121951219,260,0.9059233449477352,259,0.9024390243902439
mp-10068,Ce2MnN3,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,15,0.05226480836236934,16,0.05574912891986063,18,0.0627177700348432
mp-1006885,KNdS2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,153,0.5331010452961672,177,0.6167247386759582,182,0.6341463414634146
mp-1006888,KYS2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,134,0.46689895470383275,149,0.519163763066202,161,0.5609756097560976
mp-1006891,KSmSe2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,170,0.5923344947735192,190,0.662020905923345,194,0.6759581881533101
mp-10069,Ce(P3Ru)4,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,84,0.2926829268292683,100,0.34843205574912894,89,0.31010452961672474
mp-1007,DySb,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,158,0.5505226480836237,178,0.6202090592334495,178,0.6202090592334495
mp-10074,GeSe2,0.012493755416668,0.0119731864583334,0.0005205689583345999,False,False,False,both_unstable,False,True,True,232,0.8083623693379791,235,0.818815331010453,241,0.8397212543554007
mp-10076,Hf3(NiGe)4,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,152,0.5296167247386759,96,0.3344947735191638,75,0.2613240418118467
mp-1007636,KLuS2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,148,0.5156794425087108,179,0.6236933797909407,186,0.6480836236933798
mp-1007637,KNaH2,0.05538761,0.0554635724999998,7.596249999980431e-05,False,False,False,both_unstable,False,False,False,251,0.8745644599303136,284,0.9895470383275261,284,0.9895470383275261
mp-1007652,InAs,0.007695065,0.0062672425000003,0.0014278224999997,False,False,False,both_unstable,True,True,True,253,0.8815331010452961,254,0.8850174216027874,248,0.8641114982578397
mp-1007656,HfPd3,0.014758419999946,0.0141194093749996,0.0006390106249463991,False,False,False,both_unstable,False,True,True,104,0.3623693379790941,94,0.32752613240418116,69,0.24041811846689895
mp-1007661,InSb,0.00578149,0.0169120599999996,0.0111305699999996,False,False,False,both_unstable,True,True,True,263,0.9163763066202091,263,0.9163763066202091,262,0.9128919860627178
mp-1007663,HoTlTe2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,218,0.759581881533101,222,0.7735191637630662,231,0.8048780487804879
mp-1007664,InPd3,0.00557642875,0.0057658812499994,0.00018945249999940007,False,False,False,both_unstable,True,True,True,217,0.7560975609756098,193,0.6724738675958188,192,0.6689895470383276
mp-1007665,HoTlS2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,165,0.5749128919860628,181,0.6306620209059234,187,0.6515679442508711
mp-1007666,HoAu,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,206,0.7177700348432056,209,0.7282229965156795,202,0.7038327526132404
mp-1007691,HfPt,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,13,0.04529616724738676,17,0.059233449477351915,14,0.04878048780487805
mp-1007692,HfPd,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,46,0.1602787456445993,32,0.11149825783972125,32,0.11149825783972125
mp-1007730,HfAl3,0.026835965,0.0232024625000004,0.003633502499999601,False,False,False,both_unstable,False,True,True,131,0.4564459930313589,172,0.5993031358885017,164,0.5714285714285714
mp-1007755,HfAu,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,99,0.34494773519163763,98,0.34146341463414637,74,0.2578397212543554
mp-1007758,HfCd,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,189,0.6585365853658537,183,0.6376306620209059,176,0.6132404181184669
mp-1007760,Ge,0.016676869999999,0.0080238387500006,0.0086530312499984,False,False,False,both_unstable,True,True,True,261,0.9094076655052264,231,0.8048780487804879,212,0.7386759581881533
mp-1007786,HfIr,0.0,0.0481622587499988,0.0481622587499988,True,False,True,MP_stable_only,True,True,True,6,0.020905923344947737,3,0.010452961672473868,2,0.006968641114982578
mp-10078,TbTiGe,0.022427913333334,0.0224279133333338,2.0122792321330962e-16,False,False,False,both_unstable,False,True,True,161,0.5609756097560976,131,0.4564459930313589,126,0.43902439024390244
mp-1007821,GaCo2Ni,0.094408476346153,0.0944084763461541,1.096345236817342e-15,False,False,False,both_unstable,False,False,False,191,0.6655052264808362,160,0.5574912891986062,159,0.554006968641115
mp-1007852,FeCo3,0.056625132499999,0.0440756700000006,0.012549462499998401,False,False,False,both_unstable,False,False,True,108,0.37630662020905925,87,0.30313588850174217,66,0.22996515679442509
mp-1007853,Fe3Ni,0.059104549999999,0.0591737399999994,6.919000000039921e-05,False,False,False,both_unstable,False,False,False,141,0.4912891986062718,66,0.22996515679442509,55,0.1916376306620209
mp-1007855,FeNi3,0.0170325225,0.017415757500002,0.00038323500000199753,False,False,False,both_unstable,False,True,True,209,0.7282229965156795,129,0.44947735191637633,119,0.4146341463414634
mp-1007857,Ga,0.124538465,0.0159280925000002,0.1086103724999998,False,False,False,both_unstable,False,True,True,285,0.9930313588850174,277,0.9651567944250871,276,0.9616724738675958
mp-1007862,Fe3Ni,0.0763760375,0.0764452274999998,6.918999999980247e-05,False,False,False,both_unstable,False,False,False,138,0.4808362369337979,65,0.2264808362369338,54,0.18815331010452963
mp-1007881,FeB,0.0,0.0056426325000016,0.0056426325000016,True,False,True,MP_stable_only,True,True,True,48,0.1672473867595819,49,0.17073170731707318,45,0.156794425087108
mp-1007900,EuTlS2,0.025886427962962,0.0221168433796288,0.003769584583333197,False,False,False,both_unstable,False,True,True,159,0.554006968641115,119,0.4146341463414634,124,0.43205574912891986
mp-1007907,ErTlTe2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,221,0.7700348432055749,224,0.7804878048780488,232,0.8083623693379791
mp-1007908,DyTlTe2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,215,0.7491289198606271,220,0.7665505226480837,230,0.8013937282229965
mp-1007910,NaEuS2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,151,0.5261324041811847,118,0.41114982578397213,120,0.4181184668989547
mp-1007918,DyAu,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,207,0.7212543554006968,208,0.7247386759581882,200,0.6968641114982579
mp-1007922,CuI,0.058090902500001,0.0642071450000001,0.0061162424999991055,False,False,False,both_unstable,False,False,False,282,0.9825783972125436,274,0.9547038327526133,277,0.9651567944250871
mp-1007923,CrNi3,0.0401541225,0.0,0.0401541225,False,True,True,Alex_stable_only,True,True,True,187,0.6515679442508711,117,0.4076655052264808,99,0.34494773519163763
mp-1007974,CrNi3,0.007950109999999,0.0082715750000001,0.00032146500000109976,False,False,False,both_unstable,True,True,True,186,0.6480836236933798,116,0.40418118466898956,107,0.37282229965156793
mp-1007976,Cs,0.054916592068963,0.0549200295689655,3.437500002499705e-06,False,False,False,both_unstable,False,False,False,286,0.9965156794425087,286,0.9965156794425087,287,1.0
mp-1008224,CrCo2Si,0.018480944374999,0.0184809443750006,1.5994150448506161e-15,False,False,False,both_unstable,False,True,True,76,0.26480836236933797,73,0.25435540069686413,58,0.20209059233449478
mp-1008274,Co3W,0.147030472499999,0.0366282274999996,0.11040224499999941,False,False,False,both_unstable,False,False,True,38,0.13240418118466898,25,0.08710801393728224,25,0.08710801393728224
mp-1008279,Co3Mo,0.184290395000001,0.0521968287500005,0.1320935662500005,False,False,False,both_unstable,False,False,False,61,0.21254355400696864,44,0.15331010452961671,39,0.13588850174216027
mp-1008280,CrCo3,0.155228284999999,0.0629424287500004,0.09228585624999859,False,False,False,both_unstable,False,False,False,91,0.3170731707317073,68,0.23693379790940766,57,0.1986062717770035
mp-1008349,Co3Ni,0.015651018749998,0.0259728562500001,0.010321837500002099,False,False,False,both_unstable,False,True,True,146,0.5087108013937283,120,0.4181184668989547,106,0.3693379790940767
mp-1008376,CeH3,0.049830533203126,0.0,0.049830533203126,False,True,True,Alex_stable_only,True,True,True,142,0.49477351916376305,214,0.7456445993031359,220,0.7665505226480837
mp-1008487,BW,0.014054896250002,0.0114018725000004,0.0026530237500016,False,False,False,both_unstable,False,True,True,1,0.003484320557491289,5,0.017421602787456445,4,0.013937282229965157
mp-1008488,BiPd,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,223,0.7770034843205574,204,0.710801393728223,198,0.6898954703832753
mp-1008492,BrCl,0.0006782575,0.0,0.0006782575,False,True,True,Alex_stable_only,True,True,True,277,0.9651567944250871,285,0.9930313588850174,285,0.9930313588850174
mp-1008500,BaO,0.018888297499998,0.0257679574999993,0.0068796600000013,False,False,False,both_unstable,False,True,True,123,0.42857142857142855,143,0.49825783972125437,156,0.5435540069686411
mp-1008501,Be,0.050546004999999,0.0500438649999996,0.0005021399999994014,False,False,False,both_unstable,False,False,False,202,0.7038327526132404,259,0.9024390243902439,257,0.8954703832752613
mp-1008505,BaPd,0.005573382499999,0.0,0.005573382499999,False,True,True,Alex_stable_only,True,True,True,239,0.8327526132404182,242,0.8432055749128919,242,0.8432055749128919
mp-1008506,BaGaSiH,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,230,0.8013937282229965,252,0.8780487804878049,252,0.8780487804878049
mp-1008511,BaGaCu2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,278,0.9686411149825784,264,0.9198606271777003,263,0.9163763066202091
mp-1008528,B2AsP,0.067852859750001,0.0678528597500012,2.0816681711721685e-16,False,False,False,both_unstable,False,False,False,93,0.3240418118466899,151,0.5261324041811847,144,0.5017421602787456
mp-1008530,AlVFeCo,0.029393292499996,0.0293932925000008,4.7982451345518484e-15,False,False,False,both_unstable,False,False,True,100,0.34843205574912894,82,0.2857142857142857,62,0.21602787456445993
mp-1008555,AlCu3,0.0085165175,0.0080029674999932,0.0005135500000067999,False,False,False,both_unstable,True,True,True,276,0.9616724738675958,239,0.8327526132404182,239,0.8327526132404182
mp-1008556,AlGaN2,0.014647899999999,0.0156657224999996,0.0010178225000006015,False,False,False,both_unstable,False,True,True,92,0.3205574912891986,106,0.3693379790940767,97,0.33797909407665505
mp-1008559,BP,0.014076364999999,0.0113008775,0.002775487499998999,False,False,False,both_unstable,False,True,True,78,0.27177700348432055,134,0.46689895470383275,122,0.4250871080139373
mp-1008561,TmTlTe2,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,222,0.7735191637630662,228,0.794425087108014,233,0.8118466898954704
mp-1008568,ZrTi2,0.03777308388889,0.0326264444444444,0.0051466394444456,False,False,False,both_unstable,False,False,True,70,0.24390243902439024,45,0.156794425087108,41,0.14285714285714285
mp-10086,YSF,0.0,0.0,0.0,True,True,False,both_stable,True,True,True,66,0.22996515679442509,83,0.289198606271777,77,0.2682926829268293
mp-1008601,ZrAg2,0.040338308333328,0.0326326927777786,0.007705615555549397,False,False,False,both_unstable,False,False,True,231,0.8048780487804879,207,0.7212543554006968,205,0.7142857142857143
mp-1008617,YbAg2,0.0,0.0244626416666666,0.0244626416666666,True,False,True,MP_stable_only,True,True,True,279,0.9721254355400697,282,0.9825783972125436,282,0.9825783972125436
