denominator,metric,label_view_a,label_view_b,common_model_n,spearman_rank_correlation,kendall_tau_b,discordant_pair_fraction,metric_status
D5_max_coverage_union,stable_yield@500,alex_pbe_native,consensus,12,0.8935906382115012,0.8823529411764706,0.045454545454545456,ok
D5_max_coverage_union,stable_yield@500,alex_pbe_native,mp_native,12,0.917543859649123,0.8125,0.09090909090909091,ok
D5_max_coverage_union,stable_yield@500,alex_pbe_native,uncertain,12,-0.4526315789473685,-0.34375,0.6515151515151515,ok
D5_max_coverage_union,stable_yield@500,alexmp20_native,audit_view,12,0.9877423203570683,0.9692307692307692,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@500,alexmp20_native,common_pool,12,0.800716675376941,0.6451612903225806,0.16666666666666666,ok
D5_max_coverage_union,stable_yield@500,alexmp20_native,consensus,12,0.8935906382115012,0.8823529411764706,0.045454545454545456,ok
D5_max_coverage_union,stable_yield@500,alexmp20_native,mp_native,12,0.9070175438596492,0.78125,0.10606060606060606,ok
D5_max_coverage_union,stable_yield@500,alexmp20_native,uncertain,12,-0.4421052631578948,-0.3125,0.6363636363636364,ok
D5_max_coverage_union,stable_yield@500,audit_view,common_pool,12,0.8169216656366385,0.6825396825396826,0.15151515151515152,ok
D5_max_coverage_union,stable_yield@500,audit_view,consensus,12,0.8920270488452793,0.8823529411764706,0.045454545454545456,ok
D5_max_coverage_union,stable_yield@500,audit_view,mp_native,12,0.9211923058649254,0.8153846153846154,0.09090909090909091,ok
D5_max_coverage_union,stable_yield@500,audit_view,uncertain,12,-0.45534220441992507,-0.35384615384615387,0.6666666666666666,ok
D5_max_coverage_union,stable_yield@500,common_pool,consensus,12,0.935918285089664,0.9607843137254902,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@500,common_pool,mp_native,12,0.8324631514932076,0.7419354838709677,0.12121212121212122,ok
D5_max_coverage_union,stable_yield@500,common_pool,uncertain,12,0.059965565997392056,0.0,0.4696969696969697,ok
D5_max_coverage_union,stable_yield@500,consensus,mp_native,12,0.9309793678437817,0.9607843137254902,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@500,consensus,uncertain,12,-0.05421365796680656,-0.04,0.3939393939393939,ok
D5_max_coverage_union,stable_yield@500,mp_native,uncertain,12,-0.26491228070175443,-0.15625,0.5606060606060606,ok
D5_max_coverage_union,stable_yield@5000,alex_pbe_native,alexmp20_native,12,0.9771929824561405,0.9375,0.030303030303030304,ok
D5_max_coverage_union,stable_yield@5000,alex_pbe_native,audit_view,12,0.99124495269876,0.9692307692307692,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@5000,alex_pbe_native,common_pool,12,0.8324631514932076,0.7096774193548387,0.13636363636363635,ok
D5_max_coverage_union,stable_yield@5000,alex_pbe_native,consensus,12,0.9309793678437817,0.9607843137254902,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@5000,alex_pbe_native,mp_native,12,0.9491228070175439,0.875,0.06060606060606061,ok
D5_max_coverage_union,stable_yield@5000,alex_pbe_native,uncertain,12,-0.2206658375265791,-0.16923076923076924,0.5757575757575758,ok
D5_max_coverage_union,stable_yield@5000,alexmp20_native,audit_view,12,0.9737317909903014,0.9076923076923077,0.045454545454545456,ok
D5_max_coverage_union,stable_yield@5000,alexmp20_native,common_pool,12,0.8042440616120817,0.6451612903225806,0.16666666666666666,ok
D5_max_coverage_union,stable_yield@5000,alexmp20_native,consensus,12,0.9384571137702378,1.0,0.0,ok
D5_max_coverage_union,stable_yield@5000,alexmp20_native,mp_native,12,0.9526315789473685,0.875,0.06060606060606061,ok
D5_max_coverage_union,stable_yield@5000,alexmp20_native,uncertain,12,-0.16462372005951137,-0.1076923076923077,0.5454545454545454,ok
D5_max_coverage_union,stable_yield@5000,audit_view,common_pool,12,0.8380489500927585,0.7142857142857143,0.13636363636363635,ok
D5_max_coverage_union,stable_yield@5000,audit_view,consensus,12,0.9293503563283455,0.9607843137254902,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@5000,audit_view,mp_native,12,0.9632238939652261,0.9076923076923077,0.045454545454545456,ok
D5_max_coverage_union,stable_yield@5000,audit_view,uncertain,12,-0.23076923076923078,-0.21212121212121213,0.6060606060606061,ok
D5_max_coverage_union,stable_yield@5000,common_pool,consensus,12,0.913366037256178,0.8823529411764706,0.045454545454545456,ok
D5_max_coverage_union,stable_yield@5000,common_pool,mp_native,12,0.814826220317504,0.6774193548387096,0.15151515151515152,ok
D5_max_coverage_union,stable_yield@5000,common_pool,uncertain,12,0.14789099119283972,0.1111111111111111,0.42424242424242425,ok
D5_max_coverage_union,stable_yield@5000,consensus,mp_native,12,0.9309793678437817,0.9607843137254902,0.015151515151515152,ok
D5_max_coverage_union,stable_yield@5000,consensus,uncertain,12,0.08957593795935859,0.058823529411764705,0.36363636363636365,ok
D5_max_coverage_union,stable_yield@5000,mp_native,uncertain,12,-0.0875658085422933,-0.1076923076923077,0.5454545454545454,ok
