denominator,metric,label_view_a,label_view_b,common_model_n,rank_inversion_count,top_model_a,top_model_b,top_model_inversion,example_inversions
D5_max_coverage_union,balanced_accuracy,alex_pbe_native,mp_native,12,11,official_Alexandria_PBE_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank
D5_max_coverage_union,balanced_accuracy,alex_pbe_native,uncertain,12,31,official_Alexandria_PBE_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,alexmp20_native,audit_view,12,7,MatterGen_alex_mp20_source_native_public_hull_rank,consensus_oracle_proxy,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy
D5_max_coverage_union,balanced_accuracy,alexmp20_native,common_pool,12,14,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,alexmp20_native,consensus,12,2,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,balanced_accuracy,alexmp20_native,mp_native,12,6,MatterGen_alex_mp20_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,alexmp20_native,uncertain,12,30,MatterGen_alex_mp20_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,balanced_accuracy,audit_view,common_pool,12,17,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,audit_view,consensus,12,1,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet
D5_max_coverage_union,balanced_accuracy,audit_view,mp_native,12,9,consensus_oracle_proxy,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,audit_view,uncertain,12,37,consensus_oracle_proxy,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,common_pool,mp_native,12,8,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,common_pool,uncertain,12,23,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;ALIGNN-FF<->prevalence_dummy;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,balanced_accuracy,consensus,mp_native,12,0,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,
D5_max_coverage_union,balanced_accuracy,consensus,uncertain,12,21,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,balanced_accuracy,mp_native,uncertain,12,28,MP_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,f1,alex_pbe_native,alexmp20_native,12,5,official_Alexandria_PBE_source_native_public_hull_rank,MatterGen_alex_mp20_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank;prevalence_dummy<->random_baseline
D5_max_coverage_union,f1,alex_pbe_native,audit_view,12,6,official_Alexandria_PBE_source_native_public_hull_rank,consensus_oracle_proxy,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy;consensus_oracle_proxy<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,f1,alex_pbe_native,common_pool,12,18,official_Alexandria_PBE_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,f1,alex_pbe_native,consensus,12,4,official_Alexandria_PBE_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;prevalence_dummy<->random_baseline
D5_max_coverage_union,f1,alex_pbe_native,mp_native,12,11,official_Alexandria_PBE_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank
D5_max_coverage_union,f1,alex_pbe_native,uncertain,12,31,official_Alexandria_PBE_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,f1,alexmp20_native,audit_view,12,7,MatterGen_alex_mp20_source_native_public_hull_rank,consensus_oracle_proxy,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy
D5_max_coverage_union,f1,alexmp20_native,common_pool,12,14,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank
D5_max_coverage_union,f1,alexmp20_native,consensus,12,2,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,f1,alexmp20_native,mp_native,12,6,MatterGen_alex_mp20_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,f1,alexmp20_native,uncertain,12,30,MatterGen_alex_mp20_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,f1,audit_view,common_pool,12,17,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,f1,audit_view,consensus,12,1,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet
D5_max_coverage_union,f1,audit_view,mp_native,12,9,consensus_oracle_proxy,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,f1,audit_view,uncertain,12,37,consensus_oracle_proxy,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,f1,common_pool,mp_native,12,8,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,f1,common_pool,uncertain,12,23,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;ALIGNN-FF<->prevalence_dummy;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,f1,consensus,mp_native,12,0,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,
D5_max_coverage_union,f1,consensus,uncertain,12,21,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,f1,mp_native,uncertain,12,28,MP_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,precision,alex_pbe_native,alexmp20_native,12,5,official_Alexandria_PBE_source_native_public_hull_rank,MatterGen_alex_mp20_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank;prevalence_dummy<->random_baseline
D5_max_coverage_union,precision,alex_pbe_native,audit_view,12,6,official_Alexandria_PBE_source_native_public_hull_rank,consensus_oracle_proxy,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy;consensus_oracle_proxy<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,precision,alex_pbe_native,common_pool,12,18,official_Alexandria_PBE_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,precision,alex_pbe_native,consensus,12,4,official_Alexandria_PBE_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;prevalence_dummy<->random_baseline
D5_max_coverage_union,precision,alex_pbe_native,mp_native,12,11,official_Alexandria_PBE_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank
D5_max_coverage_union,precision,alex_pbe_native,uncertain,12,31,official_Alexandria_PBE_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,precision,alexmp20_native,audit_view,12,7,MatterGen_alex_mp20_source_native_public_hull_rank,consensus_oracle_proxy,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy
D5_max_coverage_union,precision,alexmp20_native,common_pool,12,14,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank
D5_max_coverage_union,precision,alexmp20_native,consensus,12,2,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,precision,alexmp20_native,mp_native,12,6,MatterGen_alex_mp20_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,precision,alexmp20_native,uncertain,12,30,MatterGen_alex_mp20_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,precision,audit_view,common_pool,12,17,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,precision,audit_view,consensus,12,1,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet
D5_max_coverage_union,precision,audit_view,mp_native,12,9,consensus_oracle_proxy,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,precision,audit_view,uncertain,12,37,consensus_oracle_proxy,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,precision,common_pool,mp_native,12,8,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,precision,common_pool,uncertain,12,23,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;ALIGNN-FF<->prevalence_dummy;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,precision,consensus,mp_native,12,0,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,
D5_max_coverage_union,precision,consensus,uncertain,12,21,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,precision,mp_native,uncertain,12,28,MP_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,recall,alex_pbe_native,alexmp20_native,12,5,official_Alexandria_PBE_source_native_public_hull_rank,MatterGen_alex_mp20_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank;prevalence_dummy<->random_baseline
D5_max_coverage_union,recall,alex_pbe_native,audit_view,12,6,official_Alexandria_PBE_source_native_public_hull_rank,consensus_oracle_proxy,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy;consensus_oracle_proxy<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,recall,alex_pbe_native,common_pool,12,18,official_Alexandria_PBE_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,recall,alex_pbe_native,consensus,12,4,official_Alexandria_PBE_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;prevalence_dummy<->random_baseline
D5_max_coverage_union,recall,alex_pbe_native,mp_native,12,11,official_Alexandria_PBE_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_common_pool_public_hull_rank
D5_max_coverage_union,recall,alex_pbe_native,uncertain,12,31,official_Alexandria_PBE_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,recall,alexmp20_native,audit_view,12,7,MatterGen_alex_mp20_source_native_public_hull_rank,consensus_oracle_proxy,True,ALIGNN-FF<->CHGNet;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MatterGen_alex_mp20_source_native_public_hull_rank<->consensus_oracle_proxy
D5_max_coverage_union,recall,alexmp20_native,common_pool,12,14,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank
D5_max_coverage_union,recall,alexmp20_native,consensus,12,2,MatterGen_alex_mp20_source_native_public_hull_rank,MP_common_pool_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy
D5_max_coverage_union,recall,alexmp20_native,mp_native,12,6,MatterGen_alex_mp20_source_native_public_hull_rank,MP_source_native_public_hull_rank,True,M3GNet<->prevalence_dummy;MACE-MP<->prevalence_dummy;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,recall,alexmp20_native,uncertain,12,30,MatterGen_alex_mp20_source_native_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
D5_max_coverage_union,recall,audit_view,common_pool,12,17,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,recall,audit_view,consensus,12,1,consensus_oracle_proxy,MP_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet
D5_max_coverage_union,recall,audit_view,mp_native,12,9,consensus_oracle_proxy,MP_source_native_public_hull_rank,True,ALIGNN-FF<->CHGNet;MP_common_pool_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_source_native_public_hull_rank<->consensus_oracle_proxy;MP_source_native_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,recall,audit_view,uncertain,12,37,consensus_oracle_proxy,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->CHGNet;ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,recall,common_pool,mp_native,12,8,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,ALIGNN-FF<->prevalence_dummy;CHGNet<->prevalence_dummy;MP_common_pool_public_hull_rank<->MP_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->MatterGen_alex_mp20_source_native_public_hull_rank;MP_common_pool_public_hull_rank<->official_Alexandria_PBE_source_native_public_hull_rank
D5_max_coverage_union,recall,common_pool,uncertain,12,23,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;ALIGNN-FF<->prevalence_dummy;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank
D5_max_coverage_union,recall,consensus,mp_native,12,0,MP_common_pool_public_hull_rank,MP_source_native_public_hull_rank,True,
D5_max_coverage_union,recall,consensus,uncertain,12,21,MP_common_pool_public_hull_rank,official_Alexandria_PBE_common_pool_public_hull_rank,True,ALIGNN-FF<->MatterGen_alex_mp20_source_native_public_hull_rank;ALIGNN-FF<->consensus_oracle_proxy;ALIGNN-FF<->official_Alexandria_PBE_source_native_public_hull_rank;CHGNet<->MatterGen_alex_mp20_source_native_public_hull_rank;CHGNet<->consensus_oracle_proxy
