source_file,authoritative_url,snapshot,restored_date,restored_bytes,restored_sha256,bzip2_integrity_check,truncated_backup_path,truncated_bytes,truncated_sha256,scientific_role
alexandria_00012.json.bz2,https://alexandria.icams.rub.de/data/pbe/2025.07.02/alexandria_00012.json.bz2,2025.07.02,2026-07-19,62011003,4104e8e6d9b79696dcf839a497b8a472bc9d0bca242295dfb12b0e8e844d2e00,pass,/root/sourceaware_alexandria_pbe_2025_07_02/alexandria_00012.json.bz2.truncated-20260719,55607034,a0c3cdc5f32142561a84457a5951fb7c7d6e38295b2e8ce7b42445aa0c784164,source-structure recovery for matching sensitivity only; hull coordinates unchanged
alexandria_00025.json.bz2,https://alexandria.icams.rub.de/data/pbe/2025.07.02/alexandria_00025.json.bz2,2025.07.02,2026-07-19,61741923,ed16b53bccba083818fb731a3ca0d3db8cee10ed37c6f8d1c5bf6995e6df34f6,pass,/root/sourceaware_alexandria_pbe_2025_07_02/alexandria_00025.json.bz2.truncated-20260719,17792762,b81eed5f11f040ad63f8386c89f499c07f4c9e9ba45e013f0113d5b4151bbe6a,source-structure recovery for matching sensitivity only; hull coordinates unchanged
