threshold_meV_per_atom,metric,model_a,model_b,coordinate_endpoint,pairwise_margin_a_minus_b,difference_in_differences_vs_mp,pairwise_margin_range_across_endpoints,pairwise_margin_changes_sign
10,auroc,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.2089760793637393,-0.03560548521164997,0.03822065216450199,False
10,auroc,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.1707554271992373,0.0026151669528520216,0.03822065216450199,False
10,auroc,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.17263532276849092,0.0007352713835984126,0.03822065216450199,False
10,auroc,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.17625280363852092,-0.002882209486431586,0.03822065216450199,False
10,auroc,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.17337059415208933,0.0,0.03822065216450199,False
10,auroc,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.03955139972239197,0.011855472831133529,0.01773417413762668,False
10,auroc,CHGNet,M3GNet,alex_pbe_source_coordinate,0.021817225584765287,-0.00587870130649315,0.01773417413762668,False
10,auroc,CHGNet,M3GNet,alexmp20_source_coordinate,0.02582410988403583,-0.0018718170072226092,0.01773417413762668,False
10,auroc,CHGNet,M3GNet,mp_matched_pool_coordinate,0.03595480800100492,0.008258881109746485,0.01773417413762668,False
10,auroc,CHGNet,M3GNet,mp_source_coordinate,0.027695926891258438,0.0,0.01773417413762668,False
10,auroc,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.03385068449850881,0.007129394666381961,0.014825111930520496,False
10,auroc,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.04420605858507942,-0.0032259794201886516,0.014825111930520496,False
10,auroc,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.041810351018828795,-0.0008302718539380249,0.014825111930520496,False
10,auroc,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.029380946654558926,0.011599132510331844,0.014825111930520496,False
10,auroc,CHGNet,MACE-MP,mp_source_coordinate,-0.04098007916489077,0.0,0.014825111930520496,False
10,auroc,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.07340208422090078,-0.004726078164751568,0.008066329565336927,False
10,auroc,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.06602328416984471,0.002652721886304499,0.008066329565336927,False
10,auroc,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.06763446090286462,0.0010415451532845843,0.008066329565336927,False
10,auroc,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.06533575465556385,0.003340251400585359,0.008066329565336927,False
10,auroc,M3GNet,MACE-MP,mp_source_coordinate,-0.06867600605614921,0.0,0.008066329565336927,False
10,excess_hits_over_random,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-25.0,-9.0,17.0,False
10,excess_hits_over_random,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-27.0,-11.0,17.0,False
10,excess_hits_over_random,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-17.0,-1.0,17.0,False
10,excess_hits_over_random,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-33.0,-17.0,17.0,False
10,excess_hits_over_random,ALIGNN-FF,CHGNet,mp_source_coordinate,-16.0,0.0,17.0,False
10,excess_hits_over_random,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-24.0,9.0,24.0,False
10,excess_hits_over_random,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-48.0,-15.0,24.0,False
10,excess_hits_over_random,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-45.0,-12.0,24.0,False
10,excess_hits_over_random,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-34.0,-1.0,24.0,False
10,excess_hits_over_random,ALIGNN-FF,M3GNet,mp_source_coordinate,-33.0,0.0,24.0,False
10,excess_hits_over_random,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-21.0,18.0,26.0,False
10,excess_hits_over_random,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-47.0,-8.0,26.0,False
10,excess_hits_over_random,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-40.0,-1.0,26.0,False
10,excess_hits_over_random,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-31.0,8.0,26.0,False
10,excess_hits_over_random,ALIGNN-FF,MACE-MP,mp_source_coordinate,-39.0,0.0,26.0,False
10,excess_hits_over_random,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,1.0,18.0,29.0,True
10,excess_hits_over_random,CHGNet,M3GNet,alex_pbe_source_coordinate,-21.0,-4.0,29.0,True
10,excess_hits_over_random,CHGNet,M3GNet,alexmp20_source_coordinate,-28.0,-11.0,29.0,True
10,excess_hits_over_random,CHGNet,M3GNet,mp_matched_pool_coordinate,-1.0,16.0,29.0,True
10,excess_hits_over_random,CHGNet,M3GNet,mp_source_coordinate,-17.0,0.0,29.0,True
10,excess_hits_over_random,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,4.0,27.0,27.0,True
10,excess_hits_over_random,CHGNet,MACE-MP,alex_pbe_source_coordinate,-20.0,3.0,27.0,True
10,excess_hits_over_random,CHGNet,MACE-MP,alexmp20_source_coordinate,-23.0,0.0,27.0,True
10,excess_hits_over_random,CHGNet,MACE-MP,mp_matched_pool_coordinate,2.0,25.0,27.0,True
10,excess_hits_over_random,CHGNet,MACE-MP,mp_source_coordinate,-23.0,0.0,27.0,True
10,excess_hits_over_random,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,3.0,9.0,11.0,True
10,excess_hits_over_random,M3GNet,MACE-MP,alex_pbe_source_coordinate,1.0,7.0,11.0,True
10,excess_hits_over_random,M3GNet,MACE-MP,alexmp20_source_coordinate,5.0,11.0,11.0,True
10,excess_hits_over_random,M3GNet,MACE-MP,mp_matched_pool_coordinate,3.0,9.0,11.0,True
10,excess_hits_over_random,M3GNet,MACE-MP,mp_source_coordinate,-6.0,0.0,11.0,True
10,expected_stable_hits,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-25.0,-9.0,17.0,False
10,expected_stable_hits,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-27.0,-11.0,17.0,False
10,expected_stable_hits,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-17.0,-1.0,17.0,False
10,expected_stable_hits,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-33.0,-17.0,17.0,False
10,expected_stable_hits,ALIGNN-FF,CHGNet,mp_source_coordinate,-16.0,0.0,17.0,False
10,expected_stable_hits,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-24.0,9.0,24.0,False
10,expected_stable_hits,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-48.0,-15.0,24.0,False
10,expected_stable_hits,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-45.0,-12.0,24.0,False
10,expected_stable_hits,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-34.0,-1.0,24.0,False
10,expected_stable_hits,ALIGNN-FF,M3GNet,mp_source_coordinate,-33.0,0.0,24.0,False
10,expected_stable_hits,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-21.0,18.0,26.0,False
10,expected_stable_hits,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-47.0,-8.0,26.0,False
10,expected_stable_hits,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-40.0,-1.0,26.0,False
10,expected_stable_hits,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-31.0,8.0,26.0,False
10,expected_stable_hits,ALIGNN-FF,MACE-MP,mp_source_coordinate,-39.0,0.0,26.0,False
10,expected_stable_hits,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,1.0,18.0,29.0,True
10,expected_stable_hits,CHGNet,M3GNet,alex_pbe_source_coordinate,-21.0,-4.0,29.0,True
10,expected_stable_hits,CHGNet,M3GNet,alexmp20_source_coordinate,-28.0,-11.0,29.0,True
10,expected_stable_hits,CHGNet,M3GNet,mp_matched_pool_coordinate,-1.0,16.0,29.0,True
10,expected_stable_hits,CHGNet,M3GNet,mp_source_coordinate,-17.0,0.0,29.0,True
10,expected_stable_hits,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,4.0,27.0,27.0,True
10,expected_stable_hits,CHGNet,MACE-MP,alex_pbe_source_coordinate,-20.0,3.0,27.0,True
10,expected_stable_hits,CHGNet,MACE-MP,alexmp20_source_coordinate,-23.0,0.0,27.0,True
10,expected_stable_hits,CHGNet,MACE-MP,mp_matched_pool_coordinate,2.0,25.0,27.0,True
10,expected_stable_hits,CHGNet,MACE-MP,mp_source_coordinate,-23.0,0.0,27.0,True
10,expected_stable_hits,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,3.0,9.0,11.0,True
10,expected_stable_hits,M3GNet,MACE-MP,alex_pbe_source_coordinate,1.0,7.0,11.0,True
10,expected_stable_hits,M3GNet,MACE-MP,alexmp20_source_coordinate,5.0,11.0,11.0,True
10,expected_stable_hits,M3GNet,MACE-MP,mp_matched_pool_coordinate,3.0,9.0,11.0,True
10,expected_stable_hits,M3GNet,MACE-MP,mp_source_coordinate,-6.0,0.0,11.0,True
10,expected_stable_yield,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.025000000000000022,-0.009000000000000008,0.017000000000000015,False
10,expected_stable_yield,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.027000000000000024,-0.01100000000000001,0.017000000000000015,False
10,expected_stable_yield,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.017000000000000015,-0.0010000000000000009,0.017000000000000015,False
10,expected_stable_yield,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.03300000000000003,-0.017000000000000015,0.017000000000000015,False
10,expected_stable_yield,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.016000000000000014,0.0,0.017000000000000015,False
10,expected_stable_yield,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.02400000000000002,0.008999999999999897,0.02400000000000002,False
10,expected_stable_yield,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.04800000000000004,-0.015000000000000124,0.02400000000000002,False
10,expected_stable_yield,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.04500000000000004,-0.012000000000000122,0.02400000000000002,False
10,expected_stable_yield,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.03400000000000003,-0.001000000000000112,0.02400000000000002,False
10,expected_stable_yield,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.03299999999999992,0.0,0.02400000000000002,False
10,expected_stable_yield,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.02100000000000002,0.017999999999999905,0.026000000000000023,False
10,expected_stable_yield,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.04700000000000004,-0.008000000000000118,0.026000000000000023,False
10,expected_stable_yield,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.040000000000000036,-0.001000000000000112,0.026000000000000023,False
10,expected_stable_yield,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.031000000000000028,0.007999999999999896,0.026000000000000023,False
10,expected_stable_yield,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.038999999999999924,0.0,0.026000000000000023,False
10,expected_stable_yield,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.0010000000000000009,0.017999999999999905,0.029000000000000026,True
10,expected_stable_yield,CHGNet,M3GNet,alex_pbe_source_coordinate,-0.02100000000000002,-0.004000000000000115,0.029000000000000026,True
10,expected_stable_yield,CHGNet,M3GNet,alexmp20_source_coordinate,-0.028000000000000025,-0.01100000000000012,0.029000000000000026,True
10,expected_stable_yield,CHGNet,M3GNet,mp_matched_pool_coordinate,-0.0010000000000000009,0.015999999999999903,0.029000000000000026,True
10,expected_stable_yield,CHGNet,M3GNet,mp_source_coordinate,-0.016999999999999904,0.0,0.029000000000000026,True
10,expected_stable_yield,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,0.0040000000000000036,0.026999999999999913,0.027000000000000024,True
10,expected_stable_yield,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.020000000000000018,0.0029999999999998916,0.027000000000000024,True
10,expected_stable_yield,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.02300000000000002,-1.1102230246251565e-16,0.027000000000000024,True
10,expected_stable_yield,CHGNet,MACE-MP,mp_matched_pool_coordinate,0.0020000000000000018,0.02499999999999991,0.027000000000000024,True
10,expected_stable_yield,CHGNet,MACE-MP,mp_source_coordinate,-0.02299999999999991,0.0,0.027000000000000024,True
10,expected_stable_yield,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,0.0030000000000000027,0.009000000000000008,0.01100000000000001,True
10,expected_stable_yield,M3GNet,MACE-MP,alex_pbe_source_coordinate,0.0010000000000000009,0.007000000000000006,0.01100000000000001,True
10,expected_stable_yield,M3GNet,MACE-MP,alexmp20_source_coordinate,0.0050000000000000044,0.01100000000000001,0.01100000000000001,True
10,expected_stable_yield,M3GNet,MACE-MP,mp_matched_pool_coordinate,0.0030000000000000027,0.009000000000000008,0.01100000000000001,True
10,expected_stable_yield,M3GNet,MACE-MP,mp_source_coordinate,-0.006000000000000005,0.0,0.01100000000000001,True
10,normalized_ap,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.3051738155709032,-0.09420745128584296,0.11209503507167035,False
10,normalized_ap,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.19307878049923283,0.017887583785827388,0.11209503507167035,False
10,normalized_ap,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.2013808841729129,0.009585480112147327,0.11209503507167035,False
10,normalized_ap,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.2560152522743246,-0.045048887989264375,0.11209503507167035,False
10,normalized_ap,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.21096636428506021,0.0,0.11209503507167035,False
10,normalized_ap,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.247993083161008,-0.06868715712012063,0.07399277094290424,False
10,normalized_ap,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.17400031221810375,0.005305613822783606,0.07399277094290424,False
10,normalized_ap,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.17444558855025732,0.004860337490630029,0.07399277094290424,False
10,normalized_ap,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.20072255230564956,-0.021416626264762206,0.07399277094290424,False
10,normalized_ap,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.17930592604088735,0.0,0.07399277094290424,False
10,normalized_ap,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.36713967162671934,-0.08244624395074296,0.09436884074880397,False
10,normalized_ap,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.27277083087791537,0.011922596798061014,0.09436884074880397,False
10,normalized_ap,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.2780827038369518,0.006610723839024613,0.09436884074880397,False
10,normalized_ap,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.30816541038852147,-0.02347198271254508,0.09436884074880397,False
10,normalized_ap,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.2846934276759764,0.0,0.09436884074880397,False
10,normalized_ap,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.057180732409895185,0.025520294165722324,0.038102264128766106,False
10,normalized_ap,CHGNet,M3GNet,alex_pbe_source_coordinate,0.01907846828112908,-0.012581969963043782,0.038102264128766106,False
10,normalized_ap,CHGNet,M3GNet,alexmp20_source_coordinate,0.026935295622655564,-0.004725142621517298,0.038102264128766106,False
10,normalized_ap,CHGNet,M3GNet,mp_matched_pool_coordinate,0.05529269996867503,0.023632261724502168,0.038102264128766106,False
10,normalized_ap,CHGNet,M3GNet,mp_source_coordinate,0.03166043824417286,0.0,0.038102264128766106,False
10,normalized_ap,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.06196585605581617,0.011761207335099999,0.027541892264485668,False
10,normalized_ap,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.07969205037868254,-0.005964986987766374,0.027541892264485668,False
10,normalized_ap,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.07670181966403888,-0.002974756273122714,0.027541892264485668,False
10,normalized_ap,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.052150158114196876,0.021576905276719294,0.027541892264485668,False
10,normalized_ap,CHGNet,MACE-MP,mp_source_coordinate,-0.07372706339091617,0.0,0.027541892264485668,False
10,normalized_ap,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.11914658846571136,-0.013759086830622325,0.020376069805899732,False
10,normalized_ap,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.09877051865981162,0.006616982975277408,0.020376069805899732,False
10,normalized_ap,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.10363711528669445,0.0017503863483945836,0.020376069805899732,False
10,normalized_ap,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.1074428580828719,-0.0020553564477828745,0.020376069805899732,False
10,normalized_ap,M3GNet,MACE-MP,mp_source_coordinate,-0.10538750163508903,0.0,0.020376069805899732,False
25,ap,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.0757432054104078,0.005718621618785447,0.007592503256515171,False
25,ap,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.08127125751174269,0.00019056951745055617,0.007592503256515171,False
25,ap,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.08333570866692297,-0.001873881637729724,0.007592503256515171,False
25,ap,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.08134753885706891,0.00011428817212433273,0.007592503256515171,False
25,ap,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.08146182702919325,0.0,0.007592503256515171,False
25,ap,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.06183894791949662,0.006324600658555224,0.011343073084179922,False
25,ap,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.07318202100367655,-0.005018472425624698,0.011343073084179922,False
25,ap,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.07181925309930792,-0.0036557045212560757,0.011343073084179922,False
25,ap,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.06415859051468142,0.004004958063370423,0.011343073084179922,False
25,ap,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.06816354857805185,0.0,0.011343073084179922,False
25,ap,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.09020417507589018,0.0166989783148902,0.02328638655553028,False
25,ap,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.11306634205129573,-0.006163188660515351,0.02328638655553028,False
25,ap,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.11349056163142046,-0.00658740824064008,0.02328638655553028,False
25,ap,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.09696880190056023,0.00993435149022015,0.02328638655553028,False
25,ap,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.10690315339078038,0.0,0.02328638655553028,False
25,ap,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.013904257490911176,0.0006059790397697773,0.009099711834321345,False
25,ap,CHGNet,M3GNet,alex_pbe_source_coordinate,0.008089236508066144,-0.005209041943075254,0.009099711834321345,False
25,ap,CHGNet,M3GNet,alexmp20_source_coordinate,0.011516455567615047,-0.0017818228835263517,0.009099711834321345,False
25,ap,CHGNet,M3GNet,mp_matched_pool_coordinate,0.01718894834238749,0.00389066989124609,0.009099711834321345,False
25,ap,CHGNet,M3GNet,mp_source_coordinate,0.013298278451141399,0.0,0.009099711834321345,False
25,ap,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.014460969665482382,0.010980356696104754,0.01733411487407066,False
25,ap,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.03179508453955304,-0.006353758177965907,0.01733411487407066,False
25,ap,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.03015485296449749,-0.004713526602910356,0.01733411487407066,False
25,ap,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.015621263043491318,0.009820063318095817,0.01733411487407066,False
25,ap,CHGNet,MACE-MP,mp_source_coordinate,-0.025441326361587135,0.0,0.01733411487407066,False
25,ap,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.028365227156393558,0.010374377656334977,0.013306081375718981,False
25,ap,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.03988432104761919,-0.0011447162348906526,0.013306081375718981,False
25,ap,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.04167130853211254,-0.0029317037193840045,0.013306081375718981,False
25,ap,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.03281021138587881,0.005929393426849727,0.013306081375718981,False
25,ap,M3GNet,MACE-MP,mp_source_coordinate,-0.038739604812728534,0.0,0.013306081375718981,False
25,auroc,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-0.18276866043203566,-0.042612887233968055,0.04868669525532543,False
25,auroc,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-0.13408196517671023,0.006073808021357374,0.04868669525532543,False
25,auroc,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-0.13981605705109457,0.00033971614697303476,0.04868669525532543,False
25,auroc,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-0.15019281779032323,-0.010037044592255628,0.04868669525532543,False
25,auroc,ALIGNN-FF,CHGNet,mp_source_coordinate,-0.1401557731980676,0.0,0.04868669525532543,False
25,auroc,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-0.14263336466580723,-0.03290095625840361,0.03290095625840361,False
25,auroc,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-0.11184591382249942,-0.0021135054150958066,0.03290095625840361,False
25,auroc,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-0.11196404786296099,-0.002231639455557377,0.03290095625840361,False
25,auroc,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-0.11315452537643744,-0.0034221169690338282,0.03290095625840361,False
25,auroc,ALIGNN-FF,M3GNet,mp_source_coordinate,-0.10973240840740361,0.0,0.03290095625840361,False
25,auroc,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-0.2166981063542598,-0.036935565398336756,0.03832529682627939,False
25,auroc,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-0.17983028729789607,-6.774634197304064e-05,0.03832529682627939,False
25,auroc,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-0.18334513510986628,-0.0035825941539432415,0.03832529682627939,False
25,auroc,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-0.1783728095279804,0.001389731427942631,0.03832529682627939,False
25,auroc,ALIGNN-FF,MACE-MP,mp_source_coordinate,-0.17976254095592303,0.0,0.03832529682627939,False
25,auroc,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,0.04013529576622843,0.009711930975564442,0.017899244412017623,False
25,auroc,CHGNet,M3GNet,alex_pbe_source_coordinate,0.022236051354210806,-0.00818731343645318,0.017899244412017623,False
25,auroc,CHGNet,M3GNet,alexmp20_source_coordinate,0.027852009188133575,-0.002571355602530412,0.017899244412017623,False
25,auroc,CHGNet,M3GNet,mp_matched_pool_coordinate,0.03703829241388579,0.0066149276232218,0.017899244412017623,False
25,auroc,CHGNet,M3GNet,mp_source_coordinate,0.030423364790663987,0.0,0.017899244412017623,False
25,auroc,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.03392944592222413,0.005677321835631299,0.017568330383528674,False
25,auroc,CHGNet,MACE-MP,alex_pbe_source_coordinate,-0.04574832212118585,-0.006141554363330415,0.017568330383528674,False
25,auroc,CHGNet,MACE-MP,alexmp20_source_coordinate,-0.04352907805877171,-0.003922310300916276,0.017568330383528674,False
25,auroc,CHGNet,MACE-MP,mp_matched_pool_coordinate,-0.028179991737657173,0.01142677602019826,0.017568330383528674,False
25,auroc,CHGNet,MACE-MP,mp_source_coordinate,-0.03960676775785543,0.0,0.017568330383528674,False
25,auroc,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,-0.07406474168845256,-0.004034609139933143,0.008846457536909602,False
25,auroc,M3GNet,MACE-MP,alex_pbe_source_coordinate,-0.06798437347539665,0.002045759073122766,0.008846457536909602,False
25,auroc,M3GNet,MACE-MP,alexmp20_source_coordinate,-0.07138108724690528,-0.0013509546983858645,0.008846457536909602,False
25,auroc,M3GNet,MACE-MP,mp_matched_pool_coordinate,-0.06521828415154296,0.004811848396976459,0.008846457536909602,False
25,auroc,M3GNet,MACE-MP,mp_source_coordinate,-0.07003013254851942,0.0,0.008846457536909602,False
25,excess_hits_over_random,ALIGNN-FF,CHGNet,alex_pbe_matched_pool_coordinate,-15.0,0.0,8.0,False
25,excess_hits_over_random,ALIGNN-FF,CHGNet,alex_pbe_source_coordinate,-22.0,-7.0,8.0,False
25,excess_hits_over_random,ALIGNN-FF,CHGNet,alexmp20_source_coordinate,-18.0,-3.0,8.0,False
25,excess_hits_over_random,ALIGNN-FF,CHGNet,mp_matched_pool_coordinate,-23.0,-8.0,8.0,False
25,excess_hits_over_random,ALIGNN-FF,CHGNet,mp_source_coordinate,-15.0,0.0,8.0,False
25,excess_hits_over_random,ALIGNN-FF,M3GNet,alex_pbe_matched_pool_coordinate,-14.0,12.0,23.0,False
25,excess_hits_over_random,ALIGNN-FF,M3GNet,alex_pbe_source_coordinate,-37.0,-11.0,23.0,False
25,excess_hits_over_random,ALIGNN-FF,M3GNet,alexmp20_source_coordinate,-37.0,-11.0,23.0,False
25,excess_hits_over_random,ALIGNN-FF,M3GNet,mp_matched_pool_coordinate,-23.0,3.0,23.0,False
25,excess_hits_over_random,ALIGNN-FF,M3GNet,mp_source_coordinate,-26.0,0.0,23.0,False
25,excess_hits_over_random,ALIGNN-FF,MACE-MP,alex_pbe_matched_pool_coordinate,-13.0,15.0,22.0,False
25,excess_hits_over_random,ALIGNN-FF,MACE-MP,alex_pbe_source_coordinate,-35.0,-7.0,22.0,False
25,excess_hits_over_random,ALIGNN-FF,MACE-MP,alexmp20_source_coordinate,-34.0,-6.0,22.0,False
25,excess_hits_over_random,ALIGNN-FF,MACE-MP,mp_matched_pool_coordinate,-21.0,7.0,22.0,False
25,excess_hits_over_random,ALIGNN-FF,MACE-MP,mp_source_coordinate,-28.0,0.0,22.0,False
25,excess_hits_over_random,CHGNet,M3GNet,alex_pbe_matched_pool_coordinate,1.0,12.0,20.0,True
25,excess_hits_over_random,CHGNet,M3GNet,alex_pbe_source_coordinate,-15.0,-4.0,20.0,True
25,excess_hits_over_random,CHGNet,M3GNet,alexmp20_source_coordinate,-19.0,-8.0,20.0,True
25,excess_hits_over_random,CHGNet,M3GNet,mp_matched_pool_coordinate,0.0,11.0,20.0,True
25,excess_hits_over_random,CHGNet,M3GNet,mp_source_coordinate,-11.0,0.0,20.0,True
25,excess_hits_over_random,CHGNet,MACE-MP,alex_pbe_matched_pool_coordinate,2.0,15.0,18.0,True
25,excess_hits_over_random,CHGNet,MACE-MP,alex_pbe_source_coordinate,-13.0,0.0,18.0,True
25,excess_hits_over_random,CHGNet,MACE-MP,alexmp20_source_coordinate,-16.0,-3.0,18.0,True
25,excess_hits_over_random,CHGNet,MACE-MP,mp_matched_pool_coordinate,2.0,15.0,18.0,True
25,excess_hits_over_random,CHGNet,MACE-MP,mp_source_coordinate,-13.0,0.0,18.0,True
25,excess_hits_over_random,M3GNet,MACE-MP,alex_pbe_matched_pool_coordinate,1.0,3.0,5.0,True
