denominator,model_name,label_view,metric,value,ci_low_95,ci_high_95,bootstrap_method
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,f1,0.8386509765861944,0.8346124289299999,0.8426895242423889,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,precision,0.8386509765861944,0.8346124289299999,0.8426895242423889,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,recall,0.8386509765861944,0.8346124289299999,0.8426895242423889,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,balanced_accuracy,0.8328832680929152,0.8287873293884388,0.8369792067973917,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,auroc,0.9143576738411389,0.911285444040951,0.9174299036413267,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,auprc,0.9375133736687676,0.934856115886505,0.9401706314510303,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,f1,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,precision,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,recall,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,balanced_accuracy,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,auroc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,auprc,1.0,1.0,1.0,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,f1,0.22048539695598518,0.21624782383485666,0.2247229700771137,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,precision,0.22048539695598518,0.21624782383485666,0.2247229700771137,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,recall,0.22048539695598518,0.21624782383485666,0.2247229700771137,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,balanced_accuracy,0.41777093444126556,0.41272976594110644,0.4228121029414247,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,auroc,0.5445139277052249,0.5394234655938274,0.5496043898166224,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,auprc,0.32493086672212423,0.32014363144715174,0.3297181019970967,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,f1,0.7828607568251291,0.7786464458067344,0.7870750678435239,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,precision,0.7828607568251291,0.7786464458067344,0.7870750678435239,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,recall,0.7828607568251291,0.7786464458067344,0.7870750678435239,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,balanced_accuracy,0.8536765480482218,0.8500639569577875,0.8572891391386561,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,auroc,0.9508833663221171,0.9486743797080964,0.9530923529361378,deterministic_binomial_approximation_phase2_v1
D5_full_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,auprc,0.779732062135284,0.7754959884950627,0.7839681357755053,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,mp_native,f1,0.37275389325169705,0.3678114095788483,0.37769637692454583,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,mp_native,precision,0.37275389325169705,0.3678114095788483,0.37769637692454583,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,mp_native,recall,0.37275389325169705,0.3678114095788483,0.37769637692454583,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,mp_native,balanced_accuracy,0.4696405257087718,0.46453919932633836,0.47474185209120523,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,mp_native,auroc,0.5,0.49488924377376997,0.50511075622623,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,mp_native,auprc,0.40865946857407054,0.40363471499001397,0.4136842221581271,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alexmp20_native,f1,0.34998495335540175,0.3451096510126752,0.3548602556981283,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alexmp20_native,precision,0.34998495335540175,0.3451096510126752,0.3548602556981283,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alexmp20_native,recall,0.34998495335540175,0.3451096510126752,0.3548602556981283,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alexmp20_native,balanced_accuracy,0.49098259466551875,0.4858726696548477,0.4960925196761898,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alexmp20_native,auroc,0.5,0.49488924377376997,0.50511075622623,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alexmp20_native,auprc,0.36150017677935214,0.3565894043406123,0.366410949218092,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alex_pbe_native,f1,0.3383742911153119,0.33353791544577877,0.3432106667848451,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alex_pbe_native,precision,0.3383742911153119,0.33353791544577877,0.3432106667848451,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alex_pbe_native,recall,0.3383742911153119,0.33353791544577877,0.3432106667848451,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alex_pbe_native,balanced_accuracy,0.505582560564566,0.5004721229015205,0.5106929982276114,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alex_pbe_native,auroc,0.5,0.49488924377376997,0.50511075622623,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,alex_pbe_native,auprc,0.33090375044194836,0.3260941355394108,0.3357133653444859,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,common_pool,f1,0.44437704719155646,0.4389217638603485,0.44983233052276445,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,common_pool,precision,0.44437704719155646,0.4389217638603485,0.44983233052276445,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,common_pool,recall,0.44437704719155646,0.4389217638603485,0.44983233052276445,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,common_pool,balanced_accuracy,0.42451531418462524,0.4190888745085369,0.4299417538607136,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,common_pool,auroc,0.5,0.4945106437418843,0.5054893562581158,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,common_pool,auprc,0.5172565261044176,0.5117704401459215,0.5227426120629137,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,consensus,f1,0.3478444186781912,0.3418941976202752,0.35379463973610725,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,consensus,precision,0.3478444186781912,0.3418941976202752,0.35379463973610725,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,consensus,recall,0.3478444186781912,0.3418941976202752,0.35379463973610725,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,consensus,balanced_accuracy,0.4694203252907053,0.4631855440098112,0.47565510657159943,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,consensus,auroc,0.5,0.4937535254112804,0.5062464745887195,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,consensus,auprc,0.3854310554968717,0.37935077477602763,0.3915113362177157,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,uncertain,f1,0.33730974907445493,0.33247710400736963,0.34214239414154024,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,uncertain,precision,0.33730974907445493,0.33247710400736963,0.34214239414154024,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,uncertain,recall,0.33730974907445493,0.33247710400736963,0.34214239414154024,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,uncertain,balanced_accuracy,0.5050284830527064,0.4999179852905146,0.5101389808148982,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,uncertain,auroc,0.5,0.49488924377376997,0.50511075622623,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,uncertain,auprc,0.3305773885610161,0.32576897378355285,0.33538580333847934,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,audit_view,f1,0.22862864973121114,0.22433613059381124,0.23292116886861103,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,audit_view,precision,0.22862864973121114,0.22433613059381124,0.23292116886861103,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,audit_view,recall,0.22862864973121114,0.22433613059381124,0.23292116886861103,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,audit_view,balanced_accuracy,0.4801965915615956,0.47508984553018163,0.4853033375930096,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,audit_view,auroc,0.5,0.49488924377376997,0.50511075622623,deterministic_binomial_approximation_phase2_v1
D5_full_complete,prevalence_dummy,audit_view,auprc,0.2580162637003998,0.25354391254145203,0.2624886148593476,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,mp_native,f1,0.4078929854918142,0.4028696939611329,0.41291627702249545,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,mp_native,precision,0.4078929854918142,0.4028696939611329,0.41291627702249545,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,mp_native,recall,0.4078929854918142,0.4028696939611329,0.41291627702249545,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,mp_native,balanced_accuracy,0.49935191058153233,0.4942411586485427,0.504462662514522,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,mp_native,auroc,0.497948950605227,0.49283823737907345,0.5030596638313806,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,mp_native,auprc,0.4063378536140883,0.4013175673480328,0.4113581398801438,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alexmp20_native,f1,0.3592386397833283,0.3543345903300481,0.36414268923660853,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alexmp20_native,precision,0.3592386397833283,0.3543345903300481,0.36414268923660853,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alexmp20_native,recall,0.3592386397833283,0.3543345903300481,0.36414268923660853,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alexmp20_native,balanced_accuracy,0.4982290230053499,0.49311829883755826,0.5033397471731416,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alexmp20_native,auroc,0.4991145667811644,0.4940038185685245,0.5042253149938043,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alexmp20_native,auprc,0.3606585806083812,0.3557502962305889,0.36556686498617347,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alex_pbe_native,f1,0.3283471685707241,0.32354702502615534,0.33314731211529286,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alex_pbe_native,precision,0.3283471685707241,0.32354702502615534,0.33314731211529286,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alex_pbe_native,recall,0.3283471685707241,0.32354702502615534,0.33314731211529286,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alex_pbe_native,balanced_accuracy,0.4980895260787122,0.492978807160225,0.5032002449971994,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alex_pbe_native,auroc,0.4964320784455725,0.4913214523415089,0.5015427045496361,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,alex_pbe_native,auprc,0.3286663287610707,0.32386499403493024,0.3334676634872112,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,common_pool,f1,0.5154676695377897,0.5099809405522014,0.5209543985233779,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,common_pool,precision,0.5154676695377897,0.5099809405522014,0.5209543985233779,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,common_pool,recall,0.5154676695377897,0.5099809405522014,0.5209543985233779,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,common_pool,balanced_accuracy,0.49814719756624304,0.49265787899682484,0.5036365161356612,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,common_pool,auroc,0.4964499971055013,0.49096077920857945,0.5019392150024232,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,common_pool,auprc,0.5133938634526523,0.5079064770804684,0.5188812498248361,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,consensus,f1,0.3849478233371983,0.37886896689463395,0.39102667977976263,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,consensus,precision,0.3849478233371983,0.37886896689463395,0.39102667977976263,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,consensus,recall,0.3849478233371983,0.37886896689463395,0.39102667977976263,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,consensus,balanced_accuracy,0.4996068527672969,0.49336038010954714,0.5058533254250466,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,consensus,auroc,0.4982222300296616,0.49197579492460874,0.5044686651347144,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,consensus,auprc,0.38405956397670665,0.37798334210612505,0.39013578584728825,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,uncertain,f1,0.32965857671740023,0.3248535547194706,0.3344635987153299,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,uncertain,precision,0.32965857671740023,0.3248535547194706,0.3344635987153299,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,uncertain,recall,0.32965857671740023,0.3248535547194706,0.3344635987153299,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,uncertain,balanced_accuracy,0.499313728108436,0.49420297669622487,0.5044244795206472,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,uncertain,auroc,0.49902413294170256,0.4939133864495969,0.5041348794338082,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,uncertain,auprc,0.32830947407631733,0.32350947138246083,0.33310947677017383,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,audit_view,f1,0.25877516601665435,0.2542985335433507,0.263251798489958,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,audit_view,precision,0.25877516601665435,0.2542985335433507,0.263251798489958,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,audit_view,recall,0.25877516601665435,0.2542985335433507,0.263251798489958,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,audit_view,balanced_accuracy,0.5005114009102405,0.4954006473572524,0.5056221544632286,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,audit_view,auroc,0.49896361367629366,0.4938528684289673,0.50407435892362,deterministic_binomial_approximation_phase2_v1
D5_full_complete,random_baseline,audit_view,auprc,0.25805879993313385,0.2535862083435618,0.2625313915227059,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,mp_native,f1,0.3502727151789278,0.34539867541689595,0.3551467549409596,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,mp_native,precision,0.3502727151789278,0.34539867541689595,0.3551467549409596,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,mp_native,recall,0.3502727151789278,0.34539867541689595,0.3551467549409596,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,mp_native,balanced_accuracy,0.4507703156931023,0.4456866730253029,0.45585395836090165,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,mp_native,auroc,0.46338782650053,0.45829307587324214,0.4684825771278179,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,mp_native,auprc,0.3800404239143464,0.37508116315632634,0.38499968467236645,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alexmp20_native,f1,0.31090225563909774,0.30617321864414865,0.3156312926340468,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alexmp20_native,precision,0.31090225563909774,0.30617321864414865,0.3156312926340468,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alexmp20_native,recall,0.31090225563909774,0.30617321864414865,0.3156312926340468,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alexmp20_native,balanced_accuracy,0.4604677221519461,0.4553752498804532,0.465560194423439,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alexmp20_native,auroc,0.47078815880651337,0.4656884203583828,0.4758878972546439,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alexmp20_native,auprc,0.33506030471085,0.3302377964478801,0.33988281297381995,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alex_pbe_native,f1,0.2918856767411301,0.2872407545599517,0.2965305989223085,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alex_pbe_native,precision,0.2918856767411301,0.2872407545599517,0.2965305989223085,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alex_pbe_native,recall,0.2918856767411301,0.2872407545599517,0.2965305989223085,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alex_pbe_native,balanced_accuracy,0.4708839575129349,0.4657841618779442,0.47598375314792557,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alex_pbe_native,auroc,0.4827987217685911,0.47769328135970796,0.4879041621774743,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,alex_pbe_native,auprc,0.3127495121368052,0.3080128085347688,0.31748621573884156,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,common_pool,f1,0.48337983743782603,0.4778936007315235,0.4888660741441286,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,common_pool,precision,0.48337983743782603,0.4778936007315235,0.4888660741441286,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,common_pool,recall,0.48337983743782603,0.4778936007315235,0.4888660741441286,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,common_pool,balanced_accuracy,0.46493031645726357,0.4594545652768293,0.4704060676376978,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,common_pool,auroc,0.4776810869639723,0.4721972883292489,0.48316488559869575,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,common_pool,auprc,0.4963726286121348,0.49088350292323957,0.5018617543010301,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,source_union,f1,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,source_union,precision,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,source_union,recall,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,source_union,balanced_accuracy,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,source_union,auroc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,source_union,auprc,,,,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,consensus,f1,0.32981975334668495,0.32394634367440855,0.33569316301896135,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,consensus,precision,0.32981975334668495,0.32394634367440855,0.33569316301896135,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,consensus,recall,0.32981975334668495,0.32394634367440855,0.33569316301896135,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,consensus,balanced_accuracy,0.4547697391799528,0.4485490012381019,0.4609904771218037,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,consensus,auroc,0.47256744554615276,0.46633050624381545,0.4788043848484901,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,consensus,auprc,0.3600787647691679,0.35408198406557617,0.3660755454727596,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,uncertain,f1,0.30885369656191025,0.3041332644352836,0.3135741286885369,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,uncertain,precision,0.30885369656191025,0.3041332644352836,0.3135741286885369,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,uncertain,recall,0.30885369656191025,0.3041332644352836,0.3135741286885369,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,uncertain,balanced_accuracy,0.4833319874237543,0.4782263623775975,0.488437612469911,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,uncertain,auroc,0.47735467047541574,0.47225144818853765,0.48245789276229384,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,uncertain,auprc,0.31797915044783065,0.3132212154017351,0.3227370854939262,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,audit_view,f1,0.22515020554442922,0.22088278645281997,0.22941762463603846,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,audit_view,precision,0.22515020554442922,0.22088278645281997,0.22941762463603846,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,audit_view,recall,0.22515020554442922,0.22088278645281997,0.22941762463603846,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,audit_view,balanced_accuracy,0.47801533707571087,0.4729118132365821,0.48311886091483963,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,audit_view,auroc,0.48845314708619547,0.4833460451597292,0.49356024901266177,deterministic_binomial_approximation_phase2_v1
D5_family_complete,ALIGNN-FF,audit_view,auprc,0.2456887829605552,0.24129044792059046,0.25008711800051997,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,mp_native,f1,0.36111480643873883,0.3562073062963119,0.36602230658116575,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,mp_native,precision,0.36111480643873883,0.3562073062963119,0.36602230658116575,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,mp_native,recall,0.36111480643873883,0.3562073062963119,0.36602230658116575,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,mp_native,balanced_accuracy,0.4599252536351364,0.454833154796549,0.46501735247372383,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,mp_native,auroc,0.4663785149428588,0.4612815437090918,0.4714754861766258,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,mp_native,auprc,0.386028293860766,0.38105424543656014,0.3910023422849718,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alexmp20_native,f1,0.31781954887218045,0.3130621868669647,0.3225769108773962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alexmp20_native,precision,0.31781954887218045,0.3130621868669647,0.3225769108773962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alexmp20_native,recall,0.31781954887218045,0.3130621868669647,0.3225769108773962,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alexmp20_native,balanced_accuracy,0.46587543547179083,0.4607788132543842,0.4709720576891975,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alexmp20_native,auroc,0.47649618493278,0.47139329852647455,0.48159907133908547,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alexmp20_native,auprc,0.3423696989798331,0.33752167421496043,0.3472177237447058,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alex_pbe_native,f1,0.28901116951379763,0.2843797410105014,0.29364259801709386,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alex_pbe_native,precision,0.28901116951379763,0.2843797410105014,0.29364259801709386,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alex_pbe_native,recall,0.28901116951379763,0.2843797410105014,0.29364259801709386,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alex_pbe_native,balanced_accuracy,0.4687289350107059,0.46363040212535694,0.47382746789605484,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alex_pbe_native,auroc,0.48128657857347734,0.47618162402861425,0.48639153311834044,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,alex_pbe_native,auprc,0.3147672985817327,0.3100222560983731,0.3195123410650923,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,common_pool,f1,0.48459298798980954,0.47910623843368105,0.49007973754593803,deterministic_binomial_approximation_phase2_v1
D5_family_complete,CHGNet,common_pool,precision,0.48459298798980954,0.47910623843368105,0.49007973754593803,deterministic_binomial_approximation_phase2_v1
