row_id,source_native_mp_ehull,source_native_mattergen_ehull,source_native_alexandria_ehull
SAS36K-00080,0.062737618749999,0.06659829125,0.06734929
SAS36K-00081,0.012413880000002,0.012864218571428,0.024840662
SAS36K-00082,0.0,0.0,0.0022473736
SAS36K-00083,0.0,0.0,0.00958594
SAS36K-00084,0.0,0.0,0.000373045
SAS36K-00085,0.011247223749999,0.0101447662499998,0.010054113
SAS36K-00086,0.01337301111111,0.0144639684027776,0.013810648
SAS36K-00087,0.0,0.0,0.0
SAS36K-00088,0.002222463750001,0.0037759474999994,0.010033889
SAS36K-00089,0.0,0.0,0.04401041
SAS36K-00090,0.0,0.0,0.0
SAS36K-00091,0.635473080000004,0.0244251975000002,0.023337254
SAS36K-00092,0.012041219583331,0.0042238905000004,0.003262665
SAS36K-00093,0.013761679999994,0.0232953899999994,0.027897917
SAS36K-00094,0.001651957777777,0.0028504627777774,0.001967999
SAS36K-00095,0.031697170000001,0.0274011045833351,0.027834
SAS36K-00096,0.0,0.0,0.0
SAS36K-00097,0.017602166538461,0.0052198003846148,0.010616184
SAS36K-00098,0.0,0.0,0.0
SAS36K-00099,0.077930782500001,0.0779257437499998,0.080861785
SAS36K-00100,0.0,0.0039507625000005,0.01451615
SAS36K-00101,0.064786025249999,0.0203161413749999,0.022014285
SAS36K-00102,0.0,0.0,0.0
SAS36K-00103,0.0,0.0,0.0
SAS36K-00104,0.024845188749999,0.0531174775000007,0.05551257
SAS36K-00105,0.0,0.0,0.004318691
SAS36K-00106,0.075232209999999,0.0752271712499998,0.07556168
SAS36K-00107,0.0,0.0,0.0
SAS36K-00108,0.011683758124999,0.0131206575,0.0013758742
SAS36K-00109,0.0,0.0,0.0
SAS36K-00110,0.0,0.0,0.0
SAS36K-00111,0.0,0.0,0.0
SAS36K-00112,0.0,0.0,0.0
SAS36K-00113,0.0,0.0,0.0
SAS36K-00114,0.0,0.0,0.0
SAS36K-00115,0.012493755416668,0.0119731864583334,0.01655599
SAS36K-00116,0.0,0.0,0.0
SAS36K-00117,0.0,0.0,0.0
SAS36K-00118,0.05538761,0.0554635724999998,0.055084836
SAS36K-00119,0.007695065,0.0062672425000003,0.0074421973
SAS36K-00120,0.014758419999946,0.0141194093749996,0.01832716
SAS36K-00121,0.00578149,0.0169120599999996,0.009183803
SAS36K-00122,0.0,0.0,0.0
SAS36K-00123,0.00557642875,0.0057658812499994,0.00345608
SAS36K-00124,0.0,0.0,0.0
SAS36K-00125,0.0,0.0,0.0
SAS36K-00126,0.0,0.0,0.0
SAS36K-00127,0.0,0.0,0.0
SAS36K-00128,0.026835965,0.0232024625000004,0.017786155
SAS36K-00129,0.0,0.0,0.0
SAS36K-00130,0.016676869999999,0.0080238387500006,0.014089735
SAS36K-00131,0.0,0.0481622587499988,0.046616547
SAS36K-00132,0.022427913333334,0.0224279133333338,0.019714285
SAS36K-00133,0.094408476346153,0.0944084763461541,0.109949954
SAS36K-00134,0.056625132499999,0.0440756700000006,0.056686014
SAS36K-00135,0.059104549999999,0.0591737399999994,0.06673045
SAS36K-00136,0.0170325225,0.017415757500002,0.020182885
SAS36K-00137,0.0763760375,0.0764452274999998,0.07540993
SAS36K-00138,0.0,0.0056426325000016,0.0066577424
SAS36K-00139,0.025886427962962,0.0221168433796288,0.026519727
SAS36K-00140,0.0,0.0,0.0
SAS36K-00141,0.0,0.0,0.0
SAS36K-00142,0.0,0.0,0.0
SAS36K-00143,0.0,0.0,0.0
SAS36K-00144,0.058090902500001,0.0642071450000001,0.06466758
SAS36K-00145,0.0401541225,0.0,0.0044644424
SAS36K-00146,0.007950109999999,0.0082715750000001,0.01215127
SAS36K-00147,0.018480944374999,0.0184809443750006,0.04017135
SAS36K-00148,0.147030472499999,0.0366282274999996,0.036488775
SAS36K-00149,0.184290395000001,0.0521968287500005,0.050050773
SAS36K-00150,0.155228284999999,0.0629424287500004,0.033356264
SAS36K-00151,0.015651018749998,0.0259728562500001,0.027432133
SAS36K-00152,0.014054896250002,0.0114018725000004,0.013050495
SAS36K-00153,0.0,0.0,0.0
SAS36K-00154,0.0006782575,0.0,0.0
SAS36K-00155,0.018888297499998,0.0257679574999993,0.02599393
SAS36K-00156,0.005573382499999,0.0,0.0008090525
SAS36K-00157,0.0,0.0,0.0
SAS36K-00158,0.0,0.0,0.014147658
SAS36K-00159,0.067852859750001,0.0678528597500012,0.066950254
SAS36K-00160,0.029393292499996,0.0293932925000008,0.026548862
SAS36K-00161,0.014647899999999,0.0156657224999996,0.015643587
SAS36K-00162,0.014076364999999,0.0113008775,0.01044417
SAS36K-00163,0.0,0.0,0.0
SAS36K-00164,0.03777308388889,0.0326264444444444,0.033350706
SAS36K-00165,0.0,0.0,0.0
SAS36K-00166,0.0,0.0244626416666666,0.08171079
SAS36K-00167,0.0,0.0,0.0
SAS36K-00168,0.001838804166666,0.018435784166666,0.02018696
SAS36K-00169,0.0,0.0,0.0
SAS36K-00170,0.067718821888888,0.0677165824444454,0.06714126
SAS36K-00171,0.11925923,0.09422802,0.10728889
SAS36K-00172,0.068602424999999,0.065425475,0.064798996
SAS36K-00173,0.0,0.0,0.0
SAS36K-00174,0.0,0.0,0.0
SAS36K-00175,0.035686802916664,0.0332603688888895,0.033706147
SAS36K-00176,0.038379599189814,0.0366910665972222,0.04129961
SAS36K-00177,0.0,0.0,0.0
SAS36K-00178,0.0,0.0,0.01507849
SAS36K-00179,0.0,0.0,0.0
SAS36K-00180,0.010045734249999,0.0100457342499993,0.008577744
SAS36K-00181,0.0,0.0,0.0
SAS36K-00182,0.0,0.0,0.0
SAS36K-00183,0.021911295937499,0.0219112959374996,0.020059502
SAS36K-00184,0.0,0.0,0.0
SAS36K-00185,0.0,0.0,0.0
SAS36K-00186,0.000778245624999,0.0,0.0002680773
SAS36K-00187,0.015085967812499,0.0,0.0027876818
SAS36K-00188,0.0,0.0,0.0
SAS36K-00189,0.09255887603448,0.0925588760344826,0.043522615
SAS36K-00190,0.0144932428125,0.0144932428124997,0.017772723
SAS36K-00191,0.0,0.0,0.0
SAS36K-00192,0.025009236666665,0.0250092366666665,0.024066044
SAS36K-00193,0.0,0.0,0.0
SAS36K-00194,0.019206191666661,0.0004117555555556,0.0013030556
SAS36K-00195,0.0,0.0108470233333353,0.0112822335
SAS36K-00196,0.010972289166666,0.029941780833333,0.033071775
SAS36K-00197,0.0,0.0134636925000002,0.01528766
SAS36K-00198,0.0,0.0158432116666666,0.01782007
SAS36K-00199,0.014137890833334,0.0360066933333338,0.039574225
SAS36K-00200,0.079167312499997,0.0944073374999998,0.10914154
SAS36K-00201,0.0,0.0,0.0
SAS36K-00202,0.019733673333332,0.0324395733333329,0.033754557
SAS36K-00203,0.041335158125001,0.0250328462499993,0.020932514
SAS36K-00204,0.04712873611111,0.0433263666666667,0.043427683
SAS36K-00205,0.044288365763889,0.0382246983333334,0.053084616
SAS36K-00206,0.0,0.018227074999995,0.022520622
SAS36K-00207,0.0,0.0688408340000013,0.06730704
SAS36K-00208,0.0,0.0,0.0
SAS36K-00209,0.0,0.0,0.0
SAS36K-00210,0.004232759166665,0.0197146874999996,0.020389248
SAS36K-00211,0.004192514999999,0.0200568125,0.020389248
SAS36K-00212,0.018044119047617,0.0428654909523817,0.04519085
SAS36K-00213,0.056455185,0.0564551849999999,0.055491656
SAS36K-00214,0.081177980624999,0.0809761781249998,0.08693305
SAS36K-00215,0.0,0.0,0.0
SAS36K-00216,0.066585322916667,0.0658018540625011,0.05569799
SAS36K-00217,0.0,0.0,0.0
SAS36K-00218,0.0,0.0,0.0
SAS36K-00219,0.0,0.0,0.003985052
SAS36K-00220,0.017861314999999,0.0172495733333342,0.018288175
SAS36K-00221,0.0,0.0,0.0
SAS36K-00222,0.0878332485,0.0877176934166659,0.11154784
SAS36K-00223,0.0,0.0,0.0
SAS36K-00224,0.056357219999997,0.0563382599999995,0.05932818
SAS36K-00225,0.0,0.017218764775861,0.047620654
SAS36K-00226,0.055228376999998,0.0552250790000004,0.05793542
SAS36K-00227,0.0,0.0,0.0
SAS36K-00228,0.0,0.0082998373333333,0.007824527
SAS36K-00229,0.00955604444444,0.0016203821428568,0.025991492
SAS36K-00230,0.002352779166669,0.0022470341666664,0.0015447834
SAS36K-00231,0.033947740222224,0.0611817174999993,0.06268407
SAS36K-00232,0.049152732499997,0.0491527324999996,0.056355774
SAS36K-00233,0.0,0.0,0.0
SAS36K-00234,0.008220216666664,0.010260333333333,0.008420432
SAS36K-00235,0.0,0.0,0.0
SAS36K-00236,0.0,0.0,0.0
SAS36K-00237,0.0,0.0,0.0
SAS36K-00238,0.0,0.0005521000000001,0.00445016
SAS36K-00239,0.0,0.0,0.0
SAS36K-00240,0.0,0.0,0.0
SAS36K-00241,0.0,0.0,0.0
SAS36K-00242,0.0,0.0,0.0
SAS36K-00243,0.0,0.0,0.0
SAS36K-00244,0.0,0.0,0.0
SAS36K-00245,0.087925941333336,0.0877449873333358,0.099352784
SAS36K-00246,0.018271611,0.0139784509999998,0.011096347
SAS36K-00247,0.126658778333333,0.0643147020833332,0.10578354
SAS36K-00248,0.012214596666666,0.0099671399999992,0.010005287
SAS36K-00249,0.0,0.0,0.0
SAS36K-00250,0.057312239791667,0.0573122397916678,0.05687482
SAS36K-00251,0.084730920458334,0.0846785066875002,0.0795785
SAS36K-00252,0.123423536249999,0.0967392549999992,0.079858355
SAS36K-00253,0.003762951031476,0.0860586884975935,0.00501408
SAS36K-00254,0.0,0.0,0.0
SAS36K-00255,0.003003086900001,0.0050516742499997,0.00364435
SAS36K-00256,0.006912716423611,0.0170505458680549,0.019058332
SAS36K-00257,0.065232749999998,0.0647940796331054,0.0566359
SAS36K-00258,0.021308161249999,0.0955315024489793,0.02127485
SAS36K-00259,0.087441792499999,0.0874417925000003,0.08962285
SAS36K-00260,0.04527670625,0.0433026895989758,0.029168153
SAS36K-00261,0.031588726249999,0.0303005354280818,0.0052281576
SAS36K-00262,0.078305969140625,0.073265115092161,0.059216645
SAS36K-00263,0.044044002760416,0.0419836877745627,0.024488488
SAS36K-00264,0.015689256874999,0.024586181122449,0.0
SAS36K-00265,0.066263572117346,0.0662635721173467,0.048924826
SAS36K-00266,0.057460559999999,0.0545307824315068,0.04086553
SAS36K-00267,0.054016551824999,0.0511460062489876,0.023676148
SAS36K-00268,0.084462398125,0.0768425440100668,0.057622723
SAS36K-00269,0.066733294062499,0.0667332940624998,0.06282361
SAS36K-00270,0.046705370625,0.0448711112074828,0.024771709
SAS36K-00271,0.100748121249999,0.0958282491346156,0.096472725
SAS36K-00272,0.074606701014811,0.0746067010148114,0.036291555
SAS36K-00273,0.055831655312498,0.0519774296694912,0.030898908
SAS36K-00274,0.08849697,0.08849697,0.078453034
SAS36K-00275,0.004358691249997,0.0065126449999999,0.0067547862
SAS36K-00276,0.004704532499999,0.00827417125,0.009504747
SAS36K-00277,0.020949206562498,0.0259395275000002,0.025252942
SAS36K-00278,0.0,0.0063865768750011,0.006398447
SAS36K-00279,0.007423523749999,0.0040695900000002,0.005333235
SAS36K-00280,0.052155149999999,0.05199412614726,0.041967258
SAS36K-00281,0.055385495624999,0.05522447177226,0.046690874
SAS36K-00282,0.083936485312499,0.0830591445787116,0.07491915
SAS36K-00283,0.084205528437498,0.0833281877037115,0.078063704
SAS36K-00284,0.075806262187499,0.075323190629281,0.057326615
SAS36K-00285,0.067917112812499,0.0674340412542811,0.057416547
SAS36K-00286,0.091766542265624,0.0912834707074059,0.085814
SAS36K-00287,0.069390842327586,0.0660252635645961,0.0360092
SAS36K-00288,0.090541059827586,0.086606277896905,0.069280855
SAS36K-00289,0.069706636702586,0.0663410579395962,0.036377374
SAS36K-00290,0.005987748333333,0.0017637866666666,0.008635539
SAS36K-00291,0.0,0.0,0.0
SAS36K-00292,0.0,0.0,0.0
SAS36K-00293,0.0304070284375,0.0312248106249977,0.019734379
SAS36K-00294,0.054863777499999,0.0478175775,0.04784119
SAS36K-00295,0.087322275,0.003308194583333,0.0051580123
SAS36K-00296,0.012995696250002,0.0127188550000001,0.01349948
SAS36K-00297,0.0,0.0015176089999986,0.0015416042
SAS36K-00298,0.025105371249999,0.024867768124988,0.026685057
SAS36K-00299,0.0,0.0,0.0
SAS36K-00300,0.084994106499999,0.0709161950000005,0.07003559
SAS36K-00301,0.003899155999999,0.0,0.0
SAS36K-00302,0.0,0.0,0.0
SAS36K-00303,0.0,0.0,0.0
SAS36K-00304,0.0,0.0,0.0
SAS36K-00305,0.0,0.0,0.0
SAS36K-00306,0.0,0.0,0.0
SAS36K-00307,0.0,0.0174546273333131,0.057855103
SAS36K-00308,0.038382588333334,0.0488201196666659,0.0480937
SAS36K-00309,0.0,0.0159668450000012,0.016198983
SAS36K-00310,0.0,0.0,0.0
SAS36K-00311,0.0,0.0326213812222242,0.034228463
SAS36K-00312,0.0,0.0117904445000012,0.017442731
SAS36K-00313,0.068705431499999,0.0667693693333264,0.067496225
SAS36K-00314,0.0,0.0,0.0
SAS36K-00315,0.0,0.0,0.0
SAS36K-00316,0.005229102625,0.0084045492499988,0.039135788
SAS36K-00317,0.080494424249999,0.0852955178999987,0.094756134
SAS36K-00318,0.090479930833334,0.0896263025000001,0.07581517
SAS36K-00319,0.0,0.0031765862499995,0.0066230176
SAS36K-00320,0.0,0.0,0.0
SAS36K-00321,0.048859919999999,0.0488599199999999,0.048986856
SAS36K-00322,0.0,0.0,0.0
SAS36K-00323,0.010541068124999,0.0099725218749999,0.01376139
SAS36K-00324,0.028118637499999,0.028116473749999,0.025096888
SAS36K-00325,0.061973434999998,0.0619765824999998,0.055491656
SAS36K-00326,0.065308933437497,0.0723939224999998,0.091569476
SAS36K-00327,0.017165442499997,0.0169052037499994,0.015001459
SAS36K-00328,0.0,0.0,0.0033374
SAS36K-00329,0.016568034583333,0.0070683462500005,0.014635278
SAS36K-00330,0.0,0.0,0.0005790975
SAS36K-00331,0.0,0.0,0.0
SAS36K-00332,0.0,0.0,0.0
SAS36K-00333,0.0,0.0,0.0
SAS36K-00334,0.0,0.0,0.0
SAS36K-00335,0.028113617499999,0.0419660400000001,0.043069344
SAS36K-00336,0.040260303333333,0.0376648845833331,0.048081502
SAS36K-00337,0.0,0.0,0.0
SAS36K-00338,0.074531954999999,0.0722962274999999,0.06404413
SAS36K-00339,0.108506582782865,0.0384662780172408,0.047684822
SAS36K-00340,0.0,0.0,0.0
SAS36K-00341,0.080304309583331,0.0799137612499976,0.07833942
SAS36K-00342,0.055756277499999,0.055756277499996,0.07725488
SAS36K-00343,0.0,0.0,0.016057327
SAS36K-00344,0.049937377749998,0.0620947507142854,0.09479481
SAS36K-00345,0.007669869374979,0.0048250593750012,0.00447207
SAS36K-00346,0.0,0.0,0.0
SAS36K-00347,0.059080149500002,0.0590881495000008,0.061587576
SAS36K-00348,0.014465242500001,0.0129535550000001,0.010915318
SAS36K-00349,0.075302843846152,0.074642096346154,0.08327371
SAS36K-00350,0.0,0.0,0.0
SAS36K-00351,0.077273579999999,0.0772735799999999,0.08036164
SAS36K-00352,0.0,0.0,0.015552138
SAS36K-00353,0.0,0.0,0.015991794
SAS36K-00354,0.0,0.0,0.0
SAS36K-00355,0.072284900416665,0.072172404583334,0.077598035
SAS36K-00356,0.019479251666666,0.0004798750000016,0.013658242
SAS36K-00357,0.0672315125,0.0672315124999958,0.08860249
SAS36K-00358,0.0,0.0,0.0075947624
SAS36K-00359,0.052179749166668,0.0536383743749997,0.059430234
SAS36K-00360,0.064387330625002,0.063308589375,0.06958734
SAS36K-00361,0.0,0.0,0.0035294974
SAS36K-00362,0.050002915,0.0500029150000003,0.045692462
SAS36K-00363,0.043065398541669,0.0420074172916669,0.04609933
SAS36K-00364,0.0,0.0711280250000001,0.07605015
SAS36K-00365,0.01542586875,0.0,0.001707635
SAS36K-00366,0.049705472499999,0.0320206549999997,0.0315716
SAS36K-00367,0.057071985937498,0.0570618446874995,0.046030384
SAS36K-00368,0.0,0.0,0.0
SAS36K-00369,0.0,0.0,0.0
SAS36K-00370,0.0,0.0,0.0
SAS36K-00371,0.0,0.0527104160416662,0.0
SAS36K-00372,0.0,0.0157743385416671,0.0
SAS36K-00373,0.0,0.0,0.0
SAS36K-00374,0.008885222500001,0.0082939375000004,0.0067135026
SAS36K-00375,0.011876317575758,0.0034020277083328,0.011327305
SAS36K-00376,0.0,5.636666666752888e-06,0.0
SAS36K-00377,0.016274941666665,0.0139090200000007,0.012072546
SAS36K-00378,0.0,0.0,0.0
SAS36K-00379,0.0,0.0,0.0
SAS36K-00380,0.0,0.0,0.0
SAS36K-00381,0.038505175,0.0383428449999998,0.037213378
SAS36K-00382,0.024068300833327,0.0025771424999998,0.0054867323
SAS36K-00383,0.0,0.0,0.0
SAS36K-00384,0.001280946666668,0.0041627266666655,0.0
SAS36K-00385,0.006666056666659,0.0,0.0013094033
SAS36K-00386,0.0,0.0,0.0
SAS36K-00387,0.0,0.02495955375,0.017998705
SAS36K-00388,0.0,0.0,0.0
SAS36K-00389,0.0,0.0,0.0
SAS36K-00390,0.0,0.0,0.0
SAS36K-00391,0.090943279999997,0.08851933,0.08336039
SAS36K-00392,0.0,0.0,0.0
SAS36K-00393,0.0,0.0,0.0
SAS36K-00394,0.0,0.0,0.0
SAS36K-00395,0.0,0.0,0.0
SAS36K-00396,0.0,0.0,2.4366666e-06
SAS36K-00397,0.0,0.0,0.0
SAS36K-00398,0.045670855763889,0.0396374933333336,0.053084616
SAS36K-00399,0.0,0.0,0.012363815
SAS36K-00400,0.0,0.0,0.002202285
SAS36K-00401,0.0,0.0,0.0
SAS36K-00402,0.0,0.0,0.0
SAS36K-00403,0.0,0.0,0.0024702866
SAS36K-00404,0.0,0.0,0.0
SAS36K-00405,0.0,0.0,0.0
SAS36K-00406,0.0,0.0,0.0
SAS36K-00407,0.0,0.0,0.0
SAS36K-00408,0.070320584999999,0.0287355300000022,0.05171445
SAS36K-00409,0.0,0.0,0.0
SAS36K-00410,0.0,0.0,0.0
SAS36K-00411,0.0,0.0,0.0
SAS36K-00412,0.0,0.0288583725000002,0.035181057
SAS36K-00413,0.0,0.0,0.0
SAS36K-00414,0.0,0.0,0.0
SAS36K-00415,0.0,0.0,0.0
SAS36K-00416,0.0,0.0,0.0
SAS36K-00417,0.0,0.0,0.0
SAS36K-00418,0.164609845208332,0.0,0.0
SAS36K-00419,0.013078759999986,0.0,0.0
SAS36K-00420,0.0,0.0477566345833335,0.0
SAS36K-00421,0.0,0.0014058816666664,0.0011570484
SAS36K-00422,0.0182439675,0.095183355,0.018683704
SAS36K-00423,0.008972159999999,0.0,0.0
SAS36K-00424,0.0,0.00704481,0.014300623
SAS36K-00425,0.03188878861111,0.0909522533333326,0.09624116
SAS36K-00426,0.022849692916668,0.052383934999999,0.055540692
SAS36K-00427,0.0,0.0,0.0
SAS36K-00428,0.02737822083332,0.0294724824999987,0.028397314
SAS36K-00429,0.034038145833333,0.036136337499999,0.0403487
SAS36K-00430,0.0,0.0041589399999999,0.009163063
SAS36K-00431,0.0,0.0,0.0
SAS36K-00432,0.10913709625,0.0930643016666668,0.07492015
SAS36K-00433,0.0,0.0,0.0
SAS36K-00434,0.067190283333335,0.0485220222222224,0.041596636
SAS36K-00435,0.023523920000005,0.0266187027083328,0.028821904
SAS36K-00436,0.008653926333316,0.0,0.0
SAS36K-00437,0.030184329999999,0.0334882708333337,0.03813638
SAS36K-00438,0.0,0.0710175218750013,0.0
SAS36K-00439,0.067977017222226,0.0685967355555563,0.06125418
SAS36K-00440,0.004917871666666,0.0758771493750005,0.0021430284
SAS36K-00441,0.0,0.0,0.0
SAS36K-00442,0.0,0.0,0.0
SAS36K-00443,0.0,0.0152066712499996,0.062377505
SAS36K-00444,0.058370194999998,0.0583701949999992,0.0617969
SAS36K-00445,0.0,0.0,0.0
SAS36K-00446,0.012392700000003,0.0010979083333335,0.01373447
SAS36K-00447,0.0,0.0,0.007647375
SAS36K-00448,0.0,0.0,0.0
SAS36K-00449,0.0,0.0,0.0
SAS36K-00450,0.068183395000005,0.0634526483333353,0.059831854
SAS36K-00451,0.073548020000004,0.0631291133333338,0.07133129
SAS36K-00452,0.0,0.0,0.0
SAS36K-00453,0.050207090121209,0.0479657641212103,0.05395808
SAS36K-00454,0.0,0.0,0.0
SAS36K-00455,0.0,0.0,0.0
SAS36K-00456,0.0,0.0,0.0
SAS36K-00457,0.0,0.0,0.0
SAS36K-00458,0.085650801249997,0.0589338283333331,0.05145837
SAS36K-00459,0.0,0.0,0.0
SAS36K-00460,0.0,0.0,0.0
SAS36K-00461,0.0,0.0,0.0
SAS36K-00462,0.0,0.0,0.0
SAS36K-00463,0.0,0.0,0.0
SAS36K-00464,0.0,0.0,0.0
SAS36K-00465,0.064884358333335,0.0648843583333338,0.07671036
SAS36K-00466,0.0,0.0031973116666659,0.0
SAS36K-00467,0.0,0.0,0.032431815
SAS36K-00468,0.018078134791664,0.010146487708333,0.036426492
SAS36K-00469,0.028196403,0.0282232240000004,0.03224838
SAS36K-00470,0.0,0.0,0.0
SAS36K-00471,0.0,0.0,0.0
SAS36K-00472,0.0,0.0,0.0
SAS36K-00473,0.0,0.0,0.0
SAS36K-00474,0.0,0.0,0.0
SAS36K-00475,0.0,0.0,0.0
SAS36K-00476,0.0,0.0,0.0
SAS36K-00477,0.0,0.0,0.0
SAS36K-00478,0.0,0.0,0.0
SAS36K-00479,0.0,0.0,0.0
SAS36K-00480,0.0,0.0,0.0
SAS36K-00481,0.0,0.0,0.0
SAS36K-00482,0.0,0.0,0.0
SAS36K-00483,0.0,0.0,0.0
SAS36K-00484,0.083080984047619,0.0932601519047615,0.34665775
SAS36K-00485,0.0,0.0,0.0
SAS36K-00486,0.133687031197919,0.0421580538888886,0.07041043
SAS36K-00487,0.083130936666665,0.0831467583333327,0.07870564
SAS36K-00488,0.020529081666664,0.0205290816666656,0.04911937
SAS36K-00489,0.0,0.0,0.0
SAS36K-00490,0.018943802083332,0.0178002142708324,0.026138695
SAS36K-00491,0.055143562916665,0.0548651579166667,0.053069353
SAS36K-00492,0.033143148333333,0.0344679383333339,0.030626833
SAS36K-00493,0.003325393333334,0.0025376133333336,0.00042652278
SAS36K-00494,0.0,0.0,0.0
SAS36K-00495,0.002389239999999,0.0012855016666675,0.000653515
SAS36K-00496,0.0,0.0,0.0
SAS36K-00497,0.00663992666667,0.0020655754166698,0.0010890716
SAS36K-00498,0.090541453333325,0.0803148049999915,0.09368311
SAS36K-00499,0.0,0.0,0.0
SAS36K-00500,0.016335373333337,0.0288225140625,0.032843262
SAS36K-00501,0.023767136833332,0.0213670001666628,0.028092382
SAS36K-00502,0.0,0.0,0.0
SAS36K-00503,0.0,0.0697878916666674,0.023869528
SAS36K-00504,0.002497056666667,0.0135252499999998,0.011055973
SAS36K-00505,0.0,0.0,0.0
SAS36K-00506,0.0,0.0,0.0
SAS36K-00507,0.088326438333324,0.079544694999992,0.09294113
SAS36K-00508,0.015930677187493,0.0159094949999998,0.021891996
SAS36K-00509,0.007113315972233,0.0398446516666659,0.022417817
SAS36K-00510,0.0,0.0,0.0
SAS36K-00511,0.005352790652182,0.0274438220833328,0.031004285
SAS36K-00512,0.053988794583339,0.0428585550000004,0.044232134
SAS36K-00513,0.0,0.0,0.0
SAS36K-00514,0.005393703529413,0.0084525726470587,0.0041301185
